,PLAYER,TEAM,YEAR,PER
2714,Pat Moore,Colgate,2010-2011,11.288914214457488
2715,Patric Young,Florida,2010-2011,2.495671078248489
2716,Patrick Bade,Purdue,2010-2011,6.724638225955273
2717,Patrick Coleman,Southern,2010-2011,2.0130971122661823
2718,Patrick Hazel,Boston U,2010-2011,27.619079824204825
2719,Patrick Mansell,Rider,2010-2011,17.004692915953058
2720,Patrick Miller,Tennessee St.,2010-2011,6.8448779187151425
2721,Patrick Mitchell,North Dakota,2010-2011,12.982846964443269
2722,Patrick Rembert,UC Irvine,2010-2011,19.673624265525554
2723,Patrick Richard,McNeese St.,2010-2011,27.345791283813323
2724,Patrick Robinson,Northwestern St.,2010-2011,23.701087151550173
2725,Patrick Saunders,Princeton,2010-2011,16.616421303045023
2726,Patrick Simon,Washington St.,2010-2011,17.649734475451293
2727,Patrick Swilling,St. Joseph's,2010-2011,15.180998387536714
2728,Patrik Auda,Seton Hall,2010-2011,10.425185292130871
2729,Paul Carter,Illinois-Chicago,2010-2011,17.143093821783385
2730,Paul Cooper,Texas Tech,2010-2011,19.829669913128825
2731,Paul Crosby,Mississippi Valley State,2010-2011,17.40822106340197
2732,Paul Eckerle,Saint Louis,2010-2011,16.743571779330995
2733,Paul Garnica,Northern Colorado,2010-2011,17.434192565177312
2734,Paul Guede,Portland St.,2010-2011,20.567906584307487
2735,Paul Larsen,Mercer,2010-2011,18.99972443979892
2736,Paul Noonan,Boise St.,2010-2011,18.487044023335798
2737,Paul Williams,Dayton,2010-2011,11.584880779716562
2738,Pavol Losonsky,UC Irvine,2010-2011,17.760758533778947
2739,Pawel Kielbasa,Chicago St.,2010-2011,12.71695124008127
2740,Payton Tivis,South Dakota State,2010-2011,19.10931963857602
2741,Pe'Shon Howard,Maryland,2010-2011,7.280910491064533
2742,Pendarvis Williams,Norfolk State,2010-2011,27.153984696363576
2743,Perris Blackwell,San Francisco,2010-2011,17.133049219461135
2744,Perry Jones III,Baylor,2010-2011,21.79172435089584
2745,Perry Petty,Texas-Pan American,2010-2011,14.61434832468775
2746,Perry Webster,Cal St. Fullerton,2010-2011,25.671053047043742
2747,Petar Torlak,East Carolina,2010-2011,6.394987663298332
2748,Pete Rakocevic,Sacramento State,2010-2011,12.980670769201334
2749,Peter Roberson,Grambling State,2010-2011,17.21686174895435
2750,Peter Simek,UC Irvine,2010-2011,15.784689252813845
2751,Peter Sullivan,Brown,2010-2011,23.368980301755833
2752,Petey Hausley,Appalachian St.,2010-2011,20.570490325511514
2753,Peyton Siva,Louisville,2010-2011,30.321052783509636
2754,Phil Benson,St. Mary's,2010-2011,10.508509070891723
2755,Phil Gary,Florida International,2010-2011,23.02243200413483
2756,Phil Martin,UC Riverside,2010-2011,19.384289351476244
2757,Phil Nelson,Portland St.,2010-2011,19.99809013074545
2758,Phil Pressey,Missouri,2010-2011,10.77295348677697
2759,Phil Wait,Monmouth-NJ,2010-2011,16.39709146150601
2760,Phillip McDonald,New Mexico,2010-2011,11.858862260789826
2761,Phillip Thomas,Portland St.,2010-2011,17.97743984786307
2762,Phillip Williams,Jackson State,2010-2011,15.996887520446219
2763,Phyllip Taylor,Idaho State,2010-2011,12.962723811077405
2764,Pierce Hornung,Colorado St.,2010-2011,32.25179106557108
2765,Pierre Miller,Presbyterian,2010-2011,17.6357359782554
2766,Pierre Mopo,Tenn-Martin,2010-2011,16.61756822163766
2767,Pierre Sneed,Ball St.,2010-2011,14.805021495285672
2768,Pierson Williams,Loyola-Maryland,2010-2011,14.25809153071782
2769,Pieter Prinsloo,Marist,2010-2011,14.697959714965059
2770,Pieter van Tongeren,Evansville,2010-2011,20.47070874848771
2771,Pooh Williams,Utah St.,2010-2011,19.111917343176746
2772,Porter Braswell,Yale,2010-2011,16.31296039158725
2773,Prentice Small,Lehigh,2010-2011,22.645124815404937
2774,Presano Bell,South Carolina State,2010-2011,28.436800066893657
2775,Preston Blackmon,Savannah State,2010-2011,15.640645139661869
2776,Preston David,McNeese St.,2010-2011,20.9146534449891
2777,Preston Dodson,Campbell,2010-2011,15.170628154809693
2778,Preston Knowles,Louisville,2010-2011,31.314429214950028
2779,Preston Purifoy,UAB,2010-2011,13.103164092024567
2780,Preston Ross,Western Carolina,2010-2011,17.858657179211008
2781,Preye Preboye,Stony Brook,2010-2011,23.624722152475545
2782,Quin Cooper,Centenary,2010-2011,13.721551641387872
2783,Quinard Jackson,N.C. Asheville,2010-2011,15.227154866349126
2784,Quincy Acy,Baylor,2010-2011,28.092342494494726
2785,Quincy Diggs,Akron,2010-2011,14.548652129058475
2786,Quincy Taylor,UAB,2010-2011,16.93620108310907
2787,Quincy Ukaigwe,Chicago St.,2010-2011,21.186488818133803
2788,Quinn McDowell,William & Mary,2010-2011,18.34681877140876
2789,Quinten Rollins,Miami (OH),2010-2011,31.395517658693077
2790,Quintin Dailey,Eastern Michigan,2010-2011,11.467931046872046
2791,Quinton Doggett,Southern,2010-2011,1.624218454977432
2792,Quintrell Thomas,UNLV,2010-2011,22.455194441345146
2793,R.J Griffin,Dartmouth,2010-2011,15.536912055534158
2794,R.J. McCray,Louisiana-Monroe,2010-2011,18.792169124272302
2795,R.J. Rutledge,Monmouth-NJ,2010-2011,19.20855856956567
2796,R.J. Slawson,South Carolina,2010-2011,6.804523617391637
2797,R.L. Horton,Southern Mississippi,2010-2011,20.42023413934161
2798,RJ Buck,No.Carolina A&T,2010-2011,17.369147356563726
2799,RJ Hall,Marist,2010-2011,10.250764240978127
2800,RJ Mahurin,Indiana St.,2010-2011,14.074639209953661
2801,RaShawn Polk,Towson,2010-2011,18.905668987248248
2802,Rae-Von Banks,SE Missouri St.,2010-2011,17.63986654735931
2803,Raffi Mantilla,Yale,2010-2011,11.89314841811554
2804,Raheem May-Thompson,Quinnipiac,2010-2011,13.24240430537723
2805,Raheem Singleton,Maine,2010-2011,15.355219817299911
2806,Rahlir Jefferson,Temple,2010-2011,23.864268345849567
2807,Rahmon Fletcher,Wis.-Green Bay,2010-2011,24.0394780278932
2808,Rakeem Brookins,Siena,2010-2011,24.187418131632075
2809,Ralph Sampson III,Minnesota,2010-2011,27.962386811447814
2810,Ralph Watts,Albany,2010-2011,10.736134671840812
2811,Ralston Turner,Louisiana State,2010-2011,9.137431941254736
2812,Ramell Taylor,Southern Utah,2010-2011,19.731375399421303
2813,Ramon Galloway,South Carolina,2010-2011,4.848644351925473
2814,Ramone Andrews,Louisiana-Lafayette,2010-2011,18.34051320332623
2815,Ramone Moore,Temple,2010-2011,19.566779143103084
2816,Randal Holt,Kent St.,2010-2011,13.704997642517355
2817,Randell Daigle,Louisiana-Lafayette,2010-2011,21.93299937729307
2818,Randy Culpepper,Texas-El Paso,2010-2011,22.30917428711136
2819,Randy Davis,Ball St.,2010-2011,23.757514854499625
2820,Randy Dezouvre,Iona,2010-2011,18.916419908970152
2821,Raphael Akpejiori,Miami-Florida,2010-2011,16.639053320079743
2822,Raphael Jordan,Bryant,2010-2011,10.671835105134717
2823,Raphial Putney,Massachusetts,2010-2011,12.432502450087584
2824,Rashaad Richardson,Georgia St,2010-2011,17.291898220450186
2825,Rashad Allison,Arkansas St.,2010-2011,20.03739552111395
2826,Rashad Bishop,Cincinnati,2010-2011,25.944891718431524
2827,Rashad Green,San Francisco,2010-2011,24.260409032275877
2828,Rashad Savage,Cal. State - Bakersfield,2010-2011,27.737381858666225
2829,Rashad Whack,George Mason,2010-2011,18.222675331260355
2830,Rashano McRae,Eastern Washington,2010-2011,15.591045137686459
2831,Rashaun McLemore,CSU Northridge,2010-2011,14.07590831968782
2832,Rasheem Jenkins,Florida A&M,2010-2011,15.088896129023379
2833,Rashon Dwight,Iona,2010-2011,19.21960127023674
2834,Raven Barber,Mount St. Mary's,2010-2011,11.314577259936563
2835,Ravern Johnson,Mississippi St.,2010-2011,19.89986374324926
2836,Ray Cowels,Santa Clara,2010-2011,18.078808226721023
2837,Ray Gallegos,Nebraska,2010-2011,19.054330602441176
2838,Ray Hall,Providence,2010-2011,18.509509701768565
2839,Ray Jones Jr.,Southern Utah,2010-2011,21.5101507141065
2840,Ray Lester,No.Carolina A&T,2010-2011,18.0341092495984
2841,Ray McCallum,Detroit,2010-2011,26.686667979009375
2842,Ray Penn,Oklahoma St.,2010-2011,19.769636843942767
2843,Ray Ray Chase,Southern,2010-2011,1.7293335083617325
2844,Ray Turner,Texas A&M,2010-2011,9.228879902254635
2845,Raymoan McAfee,Bethune-Cookman,2010-2011,18.621537916359276
2846,Raymond Cody,CSU Northridge,2010-2011,27.502081738260618
2847,Raymond Gregory,Jackson State,2010-2011,14.577876872699022
2848,Raymond Taylor,Florida Atlantic,2010-2011,26.85613391677136
2849,Rayner Moquete,Fordham,2010-2011,8.889943431759797
2850,Rayshawn Goins,James Madison,2010-2011,20.154718283935583
2851,Rayvonte Rice,Drake,2010-2011,26.883821424883685
2852,Reece Uhlenhopp,Drake,2010-2011,19.781466905211833
2853,Reese Holliday,Toledo,2010-2011,19.649203801827824
2854,Reeves Nelson,UCLA,2010-2011,21.62679259782756
2855,Reger Dowell,Oklahoma St.,2010-2011,11.215785955722671
2856,Reggie Bullock,North Carolina,2010-2011,12.911218027733728
2857,Reggie Chamberlain,UMKC,2010-2011,18.14160546606123
2858,Reggie Groves,Canisius,2010-2011,19.28053354371631
2859,Reggie Hamilton,Oakland,2010-2011,21.086627792038634
2860,Reggie Hearn,Northwestern,2010-2011,10.301434504967228
2861,Reggie Jackson,Boston College,2010-2011,30.207172102926467
2862,Reggie Johnson,Miami - Florida,2010-2011,29.424367669788808
2863,Reggie Johnson,Miami-Florida,2010-2011,26.66172608454598
2864,Reggie Keely,Ohio,2010-2011,11.388518849008383
2865,Reggie Lewis,Florida A&M,2010-2011,19.85595067980851
2866,Reggie Middleton,Winthrop,2010-2011,21.44316726975735
2867,Reggie Moore,Washington St.,2010-2011,22.190158352604897
2868,Reggie Porter,Alabama A&M,2010-2011,8.97091317061154
2869,Reggie Willhite,Yale,2010-2011,21.096163940748493
2870,Reginald Buckner,Mississippi,2010-2011,7.4798129303167595
2871,Regis Huddleston,Troy,2010-2011,7.104879747340379
2872,Reid Koenen,Texas State,2010-2011,15.601523400053614
2873,Renaldo Dixon,New Mexico St.,2010-2011,19.433932001654178
2874,Renardo Sidney,Mississippi St.,2010-2011,19.729110116317933
2875,Reuben Clayton,Tenn-Martin,2010-2011,25.65210183297201
2876,Reynaul Baker,Cal. State - Bakersfield,2010-2011,22.50484452651055
2877,Rhamel Brown,Manhattan,2010-2011,30.744852605844084
2878,Rhett Anderson,Yale,2010-2011,11.278635814567613
2879,Ricardo Andreotti,South Dakota,2010-2011,12.289446472159694
2880,Ricardo Glenn,South Carolina Upstate,2010-2011,18.742167258351714
2881,Ricardo Johnson,Ohio,2010-2011,7.5230062112972576
2882,Ricardo Ratliffe,Missouri,2010-2011,10.205527651815311
2883,Richard Brown,Furman,2010-2011,12.76529559481688
2884,Richard Howell,N.C. State,2010-2011,33.1478553198618
2885,Richard Solomon,California,2010-2011,15.41806562483513
2886,Richard Wonnell,Toledo,2010-2011,18.785059145760115
2887,Richie Gordon,Western Carolina,2010-2011,21.93963389391985
2888,Rick Jackson,Syracuse,2010-2011,39.39982048226635
2889,Ricky Cadell,St. Francis (NY),2010-2011,34.07503389748771
2890,Ricky Kreklow,Missouri,2010-2011,5.163155384422497
2891,Ricky Parks,Arkansas-Pine Bluff,2010-2011,7.111324704270767
2892,Ricky Taylor,Chattanooga,2010-2011,11.475141479248128
2893,Rico Ferguson,Campbell,2010-2011,17.53587746898902
2894,Rico Sanders,South Alabama,2010-2011,9.274022731796729
2895,Ridge Graham,Stetson,2010-2011,14.619913238274625
2896,Rihards Kuksiks,Arizona St.,2010-2011,17.222166959004028
2897,Riley Barker,Portland,2010-2011,11.745367996293092
2898,Riley Benock,Mississippi St.,2010-2011,24.199520656755528
2899,Rio Pitt,South Carolina State,2010-2011,20.70301113772613
2900,Rion Brown,Miami - Florida,2010-2011,19.129472753602638
2901,Rion Brown,Miami-Florida,2010-2011,17.191436954458098
2902,Rob Belcore,Pennsylvania,2010-2011,17.434360832541252
2903,Rob Brandenberg,VCU,2010-2011,23.235305656917504
2904,Rob Chubb,Auburn,2010-2011,12.301362622352029
2905,Rob Delaney,Lafayette,2010-2011,10.274683022116514
2906,Rob Hampton,Norfolk State,2010-2011,15.482510721525342
2907,Rob Jones,St. Mary's,2010-2011,11.242766860791704
2908,Rob Keefer,Lehigh,2010-2011,9.253801479381439
2909,Rob Loe,Saint Louis,2010-2011,17.37886888207998
2910,Rob Wilson,Wisconsin,2010-2011,16.069544957470804
2911,Robbie Dreher,Winthrop,2010-2011,11.708033104029017
2912,Robby Ptacek,Central Conn. St.,2010-2011,17.38585988914127
2913,Robert Arnold,Boise St.,2010-2011,31.444973425563997
2914,Robert Boyd,Lipscomb,2010-2011,24.33988622386072
2915,Robert Covington,Tennessee St.,2010-2011,5.53850034944437
2916,Robert Goldsberry,Canisius,2010-2011,23.56239412947561
2917,Robert Hayes,Cal. State - Bakersfield,2010-2011,14.460302894542213
2918,Robert Johnson,Kent St.,2010-2011,23.496209880334263
2919,Robert Lewandowski,Texas Tech,2010-2011,24.36259074484619
2920,Robert Lumpkins,Rutgers,2010-2011,14.56852295206058
2921,Robert Mansell,Binghamton,2010-2011,11.397118964641216
2922,Robert Martina,Manhattan,2010-2011,12.281221410875432
2923,Robert Nyakundi,Southern Methodist,2010-2011,11.838133952057772
2924,Robert Olson,Loyola-Maryland,2010-2011,26.836715447380705
2925,Robert Sacre,Gonzaga,2010-2011,27.114718326736647
2926,Robert Sampson,East Carolina,2010-2011,21.917108609170306
2927,Robert Sanders,Alabama St.,2010-2011,7.417614186637386
2928,Robert Williams,UAB,2010-2011,19.412059997366537
2929,Roberto Nelson,Oregon St.,2010-2011,16.976274460143983
2930,Robo Kreps,Illinois-Chicago,2010-2011,28.370773877794793
2931,Rocky Brown,Eastern Washington,2010-2011,23.782183699278253
2932,Rod Emanuel,Middle Tennessee St.,2010-2011,13.814325909816453
2933,Rod Melvin,Jackson State,2010-2011,21.084880371742504
2934,Rod Odom,Vanderbilt,2010-2011,16.587609883582548
2935,Rod Singleton,Montana St.,2010-2011,24.919058541541737
2936,Roderick Pearson,Oral Roberts,2010-2011,22.05167204318108
2937,Rodney Clinkscales,Southern Methodist,2010-2011,14.55036509446486
2938,Rodney Glasgow,VMI,2010-2011,20.568370679602857
2939,Rodney Jones,Southeastern Louisiana,2010-2011,11.257394605985944
2940,Rodney McCauley,Norfolk State,2010-2011,15.337250321652801
2941,Rodney McGruder,Kansas St.,2010-2011,22.977795273879327
2942,Rodney Stokes,Morgan St.,2010-2011,22.08305901243646
2943,Rodney Williams,Minnesota,2010-2011,21.294415954578287
2944,Rodriquez Sherman,Kent St.,2010-2011,24.293833971346377
2945,Roger Dugas,Elon University,2010-2011,28.844289089327436
2946,Roger Franklin,Oklahoma St.,2010-2011,24.310847350815493
2947,Roger Guardia,Cal St. Fullerton,2010-2011,16.163804180538964
2948,Romain Henry,Kennesaw St.,2010-2011,17.857721303472513
2949,Romario Souza,Louisiana Tech,2010-2011,16.50867128381707
2950,Romeo Garcia,Navy,2010-2011,14.278425747562547
2951,Ron Anderson,South Florida,2010-2011,22.95335002768734
2952,Ron Burks,VMI,2010-2011,23.887916272088685
2953,Ron Giplaye,Providence,2010-2011,18.269956491881747
2954,Ronald Nored,Butler,2010-2011,18.979812522563662
2955,Ronald Roberts,St. Joseph's,2010-2011,22.51478823485977
2956,Ronnie Dixon,Dartmouth,2010-2011,16.90197077937365
2957,Ronnie Moss,Texas Christian,2010-2011,17.4923332249451
2958,Roosevelt Johnson,Southeastern Louisiana,2010-2011,20.553987781788862
2959,Rory Fannon,Utah Valley,2010-2011,17.957149803373202
2960,Rory Spencer,Georgia Southern,2010-2011,19.685776112738594
2961,Roscoe Smith,Connecticut,2010-2011,29.71253100905549
2962,Ross Erickson,Hartford,2010-2011,12.062120991116078
2963,Rotnei Clarke,Arkansas,2010-2011,5.5277915782391425
2964,Roy-Devyn Marble,Iowa,2010-2011,7.106523909667415
2965,Ruben Cabrera,Texas-Pan American,2010-2011,9.360484180890461
2966,Ruben Guillandeaux,La Salle,2010-2011,15.788424399693305
2967,Rupert Rose,Grambling State,2010-2011,25.91390965119006
2968,Ruslan Pateev,Arizona St.,2010-2011,18.508974023514085
2969,Russ Smith,Louisville,2010-2011,17.350965469915216
2970,Russell Johnson,Robert Morris,2010-2011,24.948531279603863
2971,Russell Powell,Jacksonville,2010-2011,11.252702658271565
2972,Ryan Allen,Wis.-Milwaukee,2010-2011,25.518408201151892
2973,Ryan Bacon,St. Peter's,2010-2011,27.477774972163814
2974,Ryan Baker,Hartford,2010-2011,16.787588415761306
2975,Ryan Bass,Oakland,2010-2011,13.815049934363055
2976,Ryan Brimley,Southern Utah,2010-2011,19.7285615480839
2977,Ryan Broekhoff,Valparaiso,2010-2011,19.254308669966818
2978,Ryan Brooks,Rhode Island,2010-2011,18.050342667458562
2979,Ryan Evans,Wisconsin,2010-2011,19.348626105964716
2980,Ryan Haggerty,Wis.-Milwaukee,2010-2011,14.609860754804318
2981,Ryan Hargrave,Presbyterian,2010-2011,12.192638854622336
2982,Ryan Harp,Southern Methodist,2010-2011,11.53005422779253
2983,Ryan Harrow,N.C. State,2010-2011,23.45736651491156
2984,Ryan Herrion,New Hampshire,2010-2011,21.981607768843823
2985,Ryan Hill,Bucknell,2010-2011,14.855473090224937
2986,Ryan Howley,UC Davis,2010-2011,18.745144549989423
2987,Ryan Kelly,Duke,2010-2011,24.051632592470096
2988,Ryan Kinsley,New Orleans,2010-2011,20.998499498246385
2989,Ryan McKeaney,Vermont,2010-2011,10.969539204487731
2990,Ryan Nicholas,Portland,2010-2011,10.326325357056772
2991,Ryan Olander,Fairfield,2010-2011,22.436590596341055
2992,Ryan Pearson,George Mason,2010-2011,26.956502265973903
2993,Ryan Pembleton,Cal Poly SLO,2010-2011,21.34083603236795
2994,Ryan Pierson,Northeastern,2010-2011,19.692920680411103
2995,Ryan Regis,New Jersey Tech,2010-2011,13.163846957973133
2996,Ryan Rossiter,Siena,2010-2011,29.385595764195042
2997,Ryan Schrotenboer,Wagner,2010-2011,18.57226274766806
2998,Ryan Silva,UC Davis,2010-2011,21.677559425792385
2999,Ryan Sypkens,UC Davis,2010-2011,21.704733981733845
3000,Ryan Watkins,Boise St.,2010-2011,24.230655067021814
3001,Ryan Watts,Alabama St.,2010-2011,14.888140659161284
3002,Ryan Wedel,Drake,2010-2011,17.712121708404354
3003,Ryan White,Texas State,2010-2011,17.56700815886193
3004,Ryan Whitehead,Texas-San Antonio,2010-2011,15.673788215309829
3005,Ryan Willen,Lafayette,2010-2011,13.022561319348801
3006,Ryan Williams,Central Arkansas,2010-2011,18.691813688076383
3007,Rydell Harris,Grambling State,2010-2011,17.064638569543142
3008,Ryley Beaumont,Elon University,2010-2011,21.410705074807225
3009,Ryne Smith,Purdue,2010-2011,11.500391010319722
3010,Sai'Quon Stone,Southern Mississippi,2010-2011,23.310083357861256
3011,Sam Dower,Gonzaga,2010-2011,22.13100128583057
3012,Sam Fernley,Fairleigh Dickinson,2010-2011,14.035666786327408
3013,Sam Goodman,Morehead St.,2010-2011,21.464319138679734
3014,Sam Martin,Yale,2010-2011,15.904438989715178
3015,Sam McLaurin,Coastal Carolina,2010-2011,24.22385577264702
3016,Sam Mike,Georgia Southern,2010-2011,14.384835318145598
3017,Sam Mills,La Salle,2010-2011,15.623092190886911
3018,Sam Muldrow,South Carolina,2010-2011,8.76023111644195
3019,Sam Prescott,Marist,2010-2011,9.790752839235616
3020,Sam Smithson,Western Carolina,2010-2011,24.18547249313076
3021,Sam Watson,Chattanooga,2010-2011,14.075189015602833
3022,Sam Willard,Pacific,2010-2011,23.348854838993223
3023,Sam de Haas,St. Bonaventure,2010-2011,9.862254450975794
3024,Samme Givens,Drexel,2010-2011,20.081558763723375
3025,Sammy Obetoh,Houston Baptist,2010-2011,12.452813660828763
3026,Sammy Schickel,New Jersey Tech,2010-2011,16.49222007951422
3027,Sammy Yeager,Texas Christian,2010-2011,21.243712667803262
3028,Sammy Zeglinski,Virginia,2010-2011,8.013632798555227
3029,Sampson Carter,Massachusetts,2010-2011,21.336313195414295
3030,Sandi Marcius,Purdue,2010-2011,9.277226465281746
3031,Sandro Carissimo,Vermont,2010-2011,19.657413984107087
3032,Santoine Butler,Gardner-Webb,2010-2011,13.188440459329355
3033,Savalance Townsend,Arkansas-Pine Bluff,2010-2011,11.099366495006677
3034,Scoop Jardine,Syracuse,2010-2011,24.489779676879113
3035,Scooter Gillette,Niagara,2010-2011,10.060227935265951
3036,Scootie Randall,Temple,2010-2011,19.176011277423015
3037,Scott Bamforth,Weber St.,2010-2011,17.825095025600405
3038,Scott Christopherson,Iowa St.,2010-2011,19.783621400764183
3039,Scott Eatherton,St. Francis (PA),2010-2011,34.908134451984516
3040,Scott Grable,Elon University,2010-2011,12.706561905861971
3041,Scott Machado,Iona,2010-2011,27.925152343616784
3042,Scott Martin,Notre Dame,2010-2011,18.084194974945355
3043,Scott Morris,New Hampshire,2010-2011,11.059043193915699
3044,Scott Saunders,Belmont,2010-2011,29.216859886159124
3045,Scott Suggs,Washington,2010-2011,4.718226578322774
3046,Scott Thomas,Bowling Green,2010-2011,26.94123141387775
3047,Scott Wood,N.C. State,2010-2011,22.474228690584546
3048,Scottie Farrington,Louisiana-Lafayette,2010-2011,15.764313289504484
3049,Scottie Haralson,Tulsa,2010-2011,20.88996035667961
3050,Scottie Wilbekin,Florida,2010-2011,2.542850802322119
3051,Scotty Hopson,Tennessee,2010-2011,2.6897669421374224
3052,Sean Armand,Iona,2010-2011,18.35590995828409
3053,Sean Carter,Massachusetts,2010-2011,31.74701268726875
3054,Sean Esposito,Indiana - Purdue,2010-2011,7.875394201812061
3055,Sean Evans,St. John's,2010-2011,23.963803135495287
3056,Sean Imadiyi,Boise St.,2010-2011,15.450995366516862
3057,Sean Johnson,Duquesne,2010-2011,12.781534607196253
3058,Sean Kilpatrick,Cincinnati,2010-2011,19.28857579144459
3059,Sean McCarthy,New Jersey Tech,2010-2011,18.93751355406156
3060,Sean McGonagill,Brown,2010-2011,22.71387630248592
3061,Sean McNally,Maine,2010-2011,22.13673414490509
3062,Sean Mosley,Maryland,2010-2011,8.316626073789493
3063,Sean Thurston,Jacksonville St.,2010-2011,17.3294845652404
3064,Sebastian Koch,Elon University,2010-2011,25.9074643638443
3065,Sedric Martin,Cal St. Fullerton,2010-2011,11.065035441913206
3066,Sei Paye,Texas-San Antonio,2010-2011,19.699056520588016
3067,Senario Hillman,Alabama,2010-2011,4.82076794693641
3068,Sergio Kerusch,Western Kentucky,2010-2011,21.22501379936212
3069,Seth Curry,Duke,2010-2011,22.422811079322955
3070,Seth Evans,Wis.-Green Bay,2010-2011,12.187779992617612
3071,Seth VanDeest,Drake,2010-2011,20.018406554279224
3072,Shabazz Napier,Connecticut,2010-2011,27.715821876173166
3073,Shamile Jeffers,Jacksonville,2010-2011,9.293982426314907
3074,Shamir Davis,Northwestern St.,2010-2011,14.300589861825234
3075,Shane Gibson,Sacred Heart,2010-2011,10.831206214110292
3076,Shane Heirman,Tulsa,2010-2011,11.314062084319962
3077,Shane Johannsen,Northern Arizona,2010-2011,36.028682475430585
3078,Shane Porchea,South Carolina Upstate,2010-2011,14.239168612836435
3079,Shane Reybold,NC-Wilmington,2010-2011,12.877758086067297
3080,Shane Southwell,Kansas St.,2010-2011,15.504792104670273
3081,Shane Walker,Loyola-Maryland,2010-2011,16.071135012470673
3082,Shannon Sharpe,Colorado,2010-2011,8.797265795306089
3083,Shannon Shorter,North Texas,2010-2011,20.63965219061592
3084,Shaquille Johnson,Marshall,2010-2011,18.381375127669155
3085,Shaquille White-Miller,Texas-Arlington,2010-2011,8.887078840342792
3086,Shareif Adamu,Alabama St.,2010-2011,15.839843032357926
3087,Shaun Adams,Loyola-Chicago,2010-2011,13.112008373519078
3088,Shaun Noriega,South Florida,2010-2011,15.05714994870797
3089,Shaun Pratl,Eastern Illinois,2010-2011,18.78332279725112
3090,Shaun Smith,Mississippi St.,2010-2011,11.452326607806622
3091,Shaunvanta Ingram,Alcorn St.,2010-2011,8.744721864266372
3092,Shavar Richardson,Florida Atlantic,2010-2011,14.464767182108341
3093,Shawn Atupem,Mount St. Mary's,2010-2011,12.669937502251711
3094,Shawn Deadwiler II,Utah Valley,2010-2011,11.29780532180465
3095,Shawn Echols,Houston Baptist,2010-2011,19.5477573046668
3096,Shawn Glover,Utah,2010-2011,4.910290897938517
3097,Shawn Hempsey,Air Force,2010-2011,18.714148956478798
3098,Shawn Henderson,Idaho,2010-2011,11.07557902371811
3099,Shawn Jackson,Murray St.,2010-2011,4.1752425326794
3100,Shawn Jones,Middle Tennessee St.,2010-2011,13.053534250291765
3101,Shawn King,Illinois-Chicago,2010-2011,13.513550147811891
3102,Shawn Lewis,Cal Poly SLO,2010-2011,22.85669974512642
3103,Shawn Reid,Montana St.,2010-2011,20.58653418686834
3104,Shawn Stockton,Montana,2010-2011,7.042649364215864
3105,Shawn Vanzant,Butler,2010-2011,14.870441923545396
3106,Shawntez Patterson,Troy,2010-2011,14.085537302012415
3107,Shay Shine,High Point,2010-2011,12.331167406712835
3108,Shedrick Haynes,South Florida,2010-2011,12.377649063472047
3109,Sheldon Cooley,East Tennessee St.,2010-2011,18.049293842526453
3110,Sheldon Strickland,Charleston Southern,2010-2011,16.73147109310821
3111,Shelvin Mack,Butler,2010-2011,21.294581362422495
3112,Shemik Thompson,Central Conn. St.,2010-2011,26.160178636861602
3113,Shemiye McClendon,Hofstra,2010-2011,11.825363773477036
3114,Sherrard Brantley,Georgia,2010-2011,3.2576264336894254
3115,Sherwood Brown,Florida Gulf Coast,2010-2011,17.35592986963944
3116,Simeon Marsalis,Vermont,2010-2011,11.164810136033392
3117,Simon McCormack,American U.,2010-2011,14.168867690036292
3118,Skylar Jones,Niagara,2010-2011,21.41070790565223
3119,Skylar McBee,Tennessee,2010-2011,3.646027944746986
3120,Solomon Bozeman,Arkansas-Little Rock,2010-2011,18.466483756757906
3121,Solomon Hill,Arizona,2010-2011,9.353127212651572
3122,Sommy Ogukwe,Liberty,2010-2011,12.83559674549793
3123,Sorena Orandi,St. Francis (PA),2010-2011,10.086598060299576
3124,Spencer Dixon,Kennesaw St.,2010-2011,17.476494498379175
3125,Spencer Johnson,UMKC,2010-2011,25.052187375477462
3126,Spencer Perrin,Eastern Kentucky,2010-2011,30.18126097424521
3127,Stallon Saldivar,Northern Arizona,2010-2011,26.950204899389327
3128,Stan Dulaire,Sacred Heart,2010-2011,24.88373596751669
3129,Stan Okoye,VMI,2010-2011,26.66052181917594
3130,Stanford Brown,Lamar,2010-2011,19.34983275625269
3131,Stanley Elliott Jr.,Bethune-Cookman,2010-2011,18.31393995078803
3132,Stargell Love,Baylor,2010-2011,14.911440488342835
3133,Steadman Short,Mississippi,2010-2011,6.280510166266142
3134,Stefan Perunicic,St. Francis (NY),2010-2011,16.19189924564835
3135,Steffphon Pettigrew,Western Kentucky,2010-2011,16.859168561682214
3136,Stefon Johnson,Gardner-Webb,2010-2011,18.302553764856942
3137,Stephan Martin,McNeese St.,2010-2011,14.410089086382053
3138,Stephen Franklin,Texas-San Antonio,2010-2011,15.80180597339679
3139,Stephen Hall,Jacksonville St.,2010-2011,17.71999267230258
3140,Stephen Holt,St. Mary's,2010-2011,9.611481033781745
3141,Stephen Lumpkins,American U.,2010-2011,22.59850252732496
3142,Stephen Madison,Idaho,2010-2011,8.197968851210353
3143,Stephen Rogers,Brigham Young,2010-2011,14.670120817495356
3144,Stephen Thomas,Indiana - Purdue,2010-2011,22.364300786621804
