,PLAYER,TEAM,YEAR,PER
2604,Patrick Britton,Rice,2006-2007,14.121514912066992
2605,Patrick Christopher,California,2006-2007,7.3218809439937615
2606,Patrick Ewing,Georgetown,2006-2007,17.397478644514454
2607,Patrick Fields,Baylor,2006-2007,8.566861460936897
2608,Patrick Foley,Columbia,2006-2007,18.041871363944253
2609,Patrick Hardy,Savannah State,2006-2007,14.123421501434354
2610,Patrick Horton,Alcorn St.,2006-2007,22.69370895250178
2611,Patrick McCloskey,Oakland,2006-2007,20.386255816890603
2612,Patrick Sanders,UC Irvine,2006-2007,23.412071413054257
2613,Patrick Stoudamire,Western Illinois,2006-2007,-2.1706291786734386
2614,Patrick Sullivan,Southeastern Louisiana,2006-2007,28.76214706476635
2615,Patrick Tatham,Cleveland St.,2006-2007,22.196126588361377
2616,Paul Butorac,Eastern Washington,2006-2007,23.015300356692645
2617,Paul Cummins,Lafayette,2006-2007,10.107536346591335
2618,Paul Delaney,UAB,2006-2007,25.951745141656154
2619,Paul Gause,Seton Hall,2006-2007,22.122783035048
2620,Paul Graham III,Florida Atlantic,2006-2007,16.22146065026568
2621,Paul Hafford,Portland St.,2006-2007,22.60224233381183
2622,Paul Harris,Syracuse,2006-2007,29.55789261670272
2623,Paul Johnson,La Salle,2006-2007,21.27073811668427
2624,Paul Kirkpatrick,Howard,2006-2007,17.902598486741496
2625,Paul Nelson,Yale,2006-2007,12.225263410369566
2626,Paul Paradoski,SE Missouri St.,2006-2007,21.208975941293346
2627,Paul Roemer,UC Santa Barbara,2006-2007,12.394086751905428
2628,Paul Stoll,Texas-Pan American,2006-2007,24.79721729551793
2629,Paul Velander,Nebraska,2006-2007,11.862785150018011
2630,Paul Williams,St. Bonaventure,2006-2007,20.380271590966103
2631,Paulius Joneliunas,American U.,2006-2007,22.0868097921929
2632,Paulius Morkeliunas,LIU Brooklyn,2006-2007,16.574530934154133
2633,Paulius Packevicius,Rice,2006-2007,17.443666691812982
2634,Paulius Ritter,Southern Methodist,2006-2007,10.825719698947653
2635,Pawel Malesa,Canisius,2006-2007,12.678278784439437
2636,Perrin Johnson,Louisville,2006-2007,23.362822792207325
2637,Perry Stevenson,Kentucky,2006-2007,5.125506524112105
2638,Pete Brown,NC-Greensboro,2006-2007,15.02930980312932
2639,Pete Reynolds,Cornell,2006-2007,13.540503434331033
2640,Peter Brown,Utah Valley,2006-2007,15.587121196779252
2641,Peter Campbell,Butler,2006-2007,15.129662170928649
2642,Peter Minchella,Colgate,2006-2007,19.034838156534953
2643,Peter Prowitt,Stanford,2006-2007,13.232665525762348
2644,Peter Stein,William & Mary,2006-2007,9.166234552155453
2645,Peter Thomas,Richmond,2006-2007,26.49896077439112
2646,Peyton Stovall,Ball St.,2006-2007,16.763177981804816
2647,Phil Benson,Canisius,2006-2007,13.054921761960731
2648,Phil Nelson,Washington,2006-2007,3.9548432519167602
2649,Philip Martin,Radford,2006-2007,3.7752740226897163
2650,Philip McCandies,Charleston,2006-2007,14.377141465302136
2651,Philippe Tchekane Bofia,Maine,2006-2007,19.274280408341443
2652,Phillip Anderson,Lehigh,2006-2007,22.605634774474346
2653,Phillip Fayne,Duquesne,2006-2007,20.236561562775616
2654,Phillip Okonma,Jacksonville,2006-2007,8.966664813275663
2655,Phillip Tabet,South Alabama,2006-2007,16.017799179581242
2656,Phillip Thomasson,Wichita St.,2006-2007,20.26495548152642
2657,Phillip Williams,Winthrop,2006-2007,24.017690435318677
2658,Pierre Curtis,James Madison,2006-2007,9.032164203966657
2659,Pierre Henderson-Niles,Memphis,2006-2007,22.85316161501345
2660,Pierre Marie Altidor-Cespedes,Gonzaga,2006-2007,21.151623756356887
2661,Piotr Stelmach,Mississippi St.,2006-2007,16.40625455028023
2662,Preston Cranford,Arkansas,2006-2007,3.6613462272519435
2663,Qa'rraan Calhoun,St. John's,2006-2007,23.660219417339988
2664,Quade Milum,Akron,2006-2007,27.023077005765515
2665,Quan Prowell,Auburn,2006-2007,18.00036417805091
2666,Quantez Robertson,Auburn,2006-2007,28.63565547933068
2667,Quennell Green,Southeastern Louisiana,2006-2007,27.77646460405201
2668,Quentin Gonzales,McNeese St.,2006-2007,28.017940325593827
2669,Quentin Pryor,Morehead St.,2006-2007,20.839536132679967
2670,Quentin Thomas,North Carolina,2006-2007,17.01759489795673
2671,Quin Humphrey,Youngstown St.,2006-2007,21.97417453434982
2672,Quincy Pondexter,Washington,2006-2007,5.947328170034539
2673,Quincy Williams,North Texas,2006-2007,25.44737445219824
2674,Quintan Lipkins,Northern Illinois,2006-2007,6.728662144665155
2675,Quintin Carouthers,IUPU - Ft. Wayne,2006-2007,13.945569988514903
2676,Quinton Day,UMKC,2006-2007,25.33353930052333
2677,Quinton Hosley,Fresno St.,2006-2007,25.68855440278977
2678,Ra'Sean Dickey,Georgia Tech,2006-2007,21.824456803341477
2679,Ra'shaun Bryant,Tennessee Tech,2006-2007,16.47656567290774
2680,Radar Onguetou,New Hampshire,2006-2007,16.960535960808773
2681,Raheem Moss,Cleveland St.,2006-2007,25.013859597248548
2682,Raheem Onibudo,St. Peter's,2006-2007,23.16855518987014
2683,Rahshon Clark,Iowa St.,2006-2007,20.435117330773117
2684,Rai Colston,CSU Northridge,2006-2007,20.484152310603857
2685,Rainier Rickards,St. Francis (NY),2006-2007,21.449001465055996
2686,Ralph Jennings,Troy,2006-2007,20.61029559867537
2687,Ralph Mims,Florida St.,2006-2007,16.176105594134796
2688,Ramando Lyons,Alcorn St.,2006-2007,23.284854919789282
2689,Ramar Smith,Tennessee,2006-2007,3.5975291381645293
2690,Ramel Bradley,Kentucky,2006-2007,7.881226475927035
2691,Ramon Sessions,Nevada,2006-2007,39.69914581704068
2692,Randal Falker,Southern Illinois,2006-2007,28.141156030753837
2693,Randall Gulina,Samford,2006-2007,19.74521331011723
2694,Randolph Morris,Kentucky,2006-2007,10.427353258283233
2695,Randon Cavette,Coastal Carolina,2006-2007,18.179035062433687
2696,Randy Berry,Wis.-Green Bay,2006-2007,19.7182081655598
2697,Randy Oveneke,Drexel,2006-2007,25.497456597229498
2698,Rashaad Singleton,Georgia,2006-2007,5.3159819179225405
2699,Rashad Armstrong,Tennessee St.,2006-2007,5.0364774436120525
2700,Rashad Chase,Georgia St,2006-2007,28.930128978759043
2701,Rashad Jones-Jennings,Arkansas-Little Rock,2006-2007,34.18376850618112
2702,Rashad Moss,Arkansas-Little Rock,2006-2007,12.47943951135534
2703,Rashad West,Hampton,2006-2007,15.623033723029115
2704,Rashaud Nixon,Tennessee Tech,2006-2007,16.44720084607179
2705,Rashaun Freeman,Massachusetts,2006-2007,21.94390608605529
2706,Rasheem Barrett,Auburn,2006-2007,16.071115226640405
2707,Rashid Cann,Norfolk State,2006-2007,17.6856974355049
2708,Raul Orta,St. Peter's,2006-2007,16.151721672074377
2709,Ray Cummings,Southeastern Louisiana,2006-2007,22.11480012377562
2710,Ray George,Murray St.,2006-2007,12.47639331167158
2711,Ray Hall,Providence,2006-2007,17.779431115562108
2712,Ray Murdock,San Diego,2006-2007,10.464347474150408
2713,Ray Reed,Cal St. Fullerton,2006-2007,24.748416357391363
2714,Ray Reese,Tulsa,2006-2007,14.512218422980576
2715,Ray Sansom,Lamar,2006-2007,23.02553262907631
2716,Ray Schafer,Oregon,2006-2007,8.685302809785105
2717,Raymar Morgan,Michigan St,2006-2007,18.25432476536084
2718,Raymond Hicks,Miami-Florida,2006-2007,20.579107196467675
2719,Raymond Sykes,Clemson,2006-2007,12.814297228551565
2720,Reed Baker,Michigan,2006-2007,0.7668224193047428
2721,Reggie Bishop,Campbell,2006-2007,17.422673077423692
2722,Reggie Holmes,Morgan St.,2006-2007,18.433806497975144
2723,Reggie Jackson,Duquesne,2006-2007,18.965751336539633
2724,Reggie Larry,Boise St.,2006-2007,25.79116749572042
2725,Reggie McIntyre,Radford,2006-2007,21.17670359199016
2726,Reggie Rawlins,Sam Houston St.,2006-2007,14.060378278029779
2727,Reggie Redding,Villanova,2006-2007,20.322031689767257
2728,Reggie Shanks,Nicholls State,2006-2007,15.994636820007317
2729,Reggie Vezia,Pacific,2006-2007,14.35007109592385
2730,Reggie Williams,VMI,2006-2007,19.49271239598321
2731,Reginald Delk,Mississippi St.,2006-2007,19.00923721422059
2732,Regis Koundjia,George Washington,2006-2007,22.49326942388133
2733,Reid Anderson,Albany,2006-2007,17.645791998449155
2734,Reid Augst,N.C. Asheville,2006-2007,25.060185428965443
2735,Reiley Ervin,Tennessee St.,2006-2007,5.614307658664766
2736,Reinaldo Smith,Wright St.,2006-2007,13.69267186689352
2737,Rell Porter,Liberty,2006-2007,19.973784031776418
2738,Renard Fields,Cleveland St.,2006-2007,14.735355546386778
2739,Renardo Dickerson,Charleston,2006-2007,13.700817091227389
2740,Rene Rougeau,UNLV,2006-2007,17.617434403756977
2741,Reynold Walters,Central Michigan,2006-2007,17.25581100142149
2742,Reyshawn Terry,North Carolina,2006-2007,32.44792757369549
2743,Rhett Hebert,Louisiana-Lafayette,2006-2007,14.96843299481185
2744,Rhett Humphrey,Eastern Washington,2006-2007,19.678392059026546
2745,Rich Baker,Hartford,2006-2007,21.15343451652759
2746,Rich Flemming,Fairfield,2006-2007,9.569959922422038
2747,Rich McBride,Illinois,2006-2007,2.632388702343961
2748,Rich Young,North Texas,2006-2007,31.15317277818563
2749,Richard Cannon,Mississippi Valley State,2006-2007,17.267585664097453
2750,Richard Chaney,Troy,2006-2007,30.173058167339637
2751,Richard Delk,Mississippi St.,2006-2007,17.51894255991673
2752,Richard Forbes,Binghamton,2006-2007,20.241249369806795
2753,Richard Griffin,Alcorn St.,2006-2007,13.167810180565088
2754,Richard Hendrix,Alabama,2006-2007,6.760270576649622
2755,Richard Hurd,Baylor,2006-2007,15.947897060568113
2756,Richard Lott,Alabama St.,2006-2007,20.965805716465486
2757,Richard Oruche,Northern Illinois,2006-2007,11.727862447242082
2758,Richard Roby,Colorado,2006-2007,5.956760788648478
2759,Richard Troyer,Utah Valley,2006-2007,29.289562715772817
2760,Richie Williams,San Diego St.,2006-2007,29.79978554764471
2761,Rick Billings,Oakland,2006-2007,15.663314552557248
2762,Rick Higgins,Cal Poly SLO,2006-2007,10.160468347916293
2763,Ricky Franklin,Wis.-Milwaukee,2006-2007,14.689221171530392
2764,Ricky Harris,Massachusetts,2006-2007,6.927541936424126
2765,Ricky Hickman,NC-Greensboro,2006-2007,20.573682878219348
2766,Ricky Hood,Chattanooga,2006-2007,19.24275961738984
2767,Ricky Johns,Utah,2006-2007,3.301465564726089
2768,Ricky Lucas,Stony Brook,2006-2007,24.03510621341969
2769,Ricky McPhee,Gardner-Webb,2006-2007,9.965112361144339
2770,Ricky Torres,St. John's,2006-2007,15.453006512006084
2771,Ridley Johnson,Toledo,2006-2007,16.061249508000255
2772,Riley Luettgerodt,Hawaii,2006-2007,15.605926502437391
2773,Riley Van Patten,Northern Arizona,2006-2007,28.891230487757316
2774,Rio Pitt,Stony Brook,2006-2007,18.220711643068523
2775,Rob Diggs,George Washington,2006-2007,28.313490423913915
2776,Rob Ferguson,St. Joseph's,2006-2007,30.574157625533655
2777,Rob Haynes,CSU Northridge,2006-2007,11.635603597235056
2778,Rob Kennedy,Murray St.,2006-2007,11.418898678711914
2779,Rob Kurz,Notre Dame,2006-2007,29.68705919366448
2780,Rob McKiver,Houston,2006-2007,7.806982907957636
2781,Rob Sisca,Vermont,2006-2007,12.818648731916992
2782,Rob Thomas,Bucknell,2006-2007,17.47961827164243
2783,Robbie Cowgill,Washington St.,2006-2007,21.90076362970559
2784,Robbie Harman,Central Michigan,2006-2007,10.642825352728597
2785,Robbie Jackson,Marshall,2006-2007,13.81537199693253
2786,Robbie Myers,Rider,2006-2007,12.723669782106992
2787,Robby Bostain,Furman,2006-2007,28.152101594096305
2788,Robby Pride,Dartmouth,2006-2007,5.901273083787029
2789,Robert Baker,South Carolina State,2006-2007,2.1818625144057893
2790,Robert Bush,Illinois-Chicago,2006-2007,19.826307620141893
2791,Robert Dozier,Memphis,2006-2007,24.468475184357192
2792,Robert Hines,St. Francis (NY),2006-2007,40.50208453512928
2793,Robert Krabbendam,Virginia Tech,2006-2007,7.699928890966017
2794,Robert Lee,Houston,2006-2007,9.311751908058039
2795,Robert Mitchell,Duquesne,2006-2007,21.435172311336245
2796,Robert Pressey,Coppin St.,2006-2007,22.29285860619494
2797,Robert Summers,West Virginia,2006-2007,23.002644668365047
2798,Roberto Fortes,Illinois St.,2006-2007,12.14972599997006
2799,Robin Lopez,Stanford,2006-2007,24.874232381800496
2800,Robin Mestdagh,Eastern Kentucky,2006-2007,11.792629820587145
2801,Robinson Louisme,Tulane,2006-2007,16.12920888370931
2802,Rockwell Moody,St. Joseph's,2006-2007,10.783386448469118
2803,Rocky Coleman,Towson,2006-2007,19.020560357463125
2804,Roderick Adams,Sacramento State,2006-2007,24.050252557348283
2805,Roderick Earls,Tulsa,2006-2007,19.53196601618519
2806,Roderick Pearson,SE Missouri St.,2006-2007,14.643676904715898
2807,Roderick Wilmont,Indiana,2006-2007,8.450734947120269
2808,Rodney Foster,Rice,2006-2007,15.447988324427241
2809,Rodney Green,La Salle,2006-2007,24.173023714895304
2810,Rodney Spruill,Towson,2006-2007,11.570992689049474
2811,Rodney Stuckey,Eastern Washington,2006-2007,29.037678063539047
2812,Rodrick Epps,Texas-Arlington,2006-2007,14.117301680058468
2813,Rodrick Stewart,Kansas,2006-2007,9.414165070989155
2814,Rodriquez Sherman,Kent St.,2006-2007,21.029561455213223
2815,Roeland Schaftenaar,Oregon St.,2006-2007,23.427219318934807
2816,Roge'r Guignard,Texas-Arlington,2006-2007,13.90567502195705
2817,Rogers Barnes,Morgan St.,2006-2007,17.13038663785009
2818,Romain Martin,Eastern Illinois,2006-2007,0.9374567930765256
2819,Roman Gentry,Wis.-Milwaukee,2006-2007,7.1309229530826475
2820,Roman Martinez,New Mexico,2006-2007,17.665199659253197
2821,Rome Sanders,Florida A&M,2006-2007,18.726418119614394
2822,Romeo Travis,Akron,2006-2007,28.970262567940974
2823,Rommel Marentez,UC Davis,2006-2007,24.778929799711957
2824,Ron Larris,Georgia St,2006-2007,17.984268634681815
2825,Ron Lewis,Ohio St.,2006-2007,19.63855298899452
2826,Ron Mitchell,Bethune-Cookman,2006-2007,18.930309921672706
2827,Ronald Alexander,Mississippi Valley State,2006-2007,18.889071729254265
2828,Ronald Allen,Cincinnati,2006-2007,16.407045544322745
2829,Ronald Coleman,Michigan,2006-2007,4.9522118001539495
2830,Ronald Moore,Siena,2006-2007,34.04886825015254
2831,Ronald Ramon,Pittsburgh,2006-2007,19.804863862141342
2832,Ronald Steele,Alabama,2006-2007,6.412079651381946
2833,Ronald Timus,Morgan St.,2006-2007,20.656283429664175
2834,Ronnell Wooten,Kennesaw St.,2006-2007,27.21209362734618
2835,Ronnie Carlwell,Illinois St.,2006-2007,15.463716468035082
2836,Rorey Lawrence,McNeese St.,2006-2007,23.16779918796706
2837,Ross Alacqua,Mercer,2006-2007,16.476284433036184
2838,Ross DeRogatis,San Diego,2006-2007,8.986742359989652
2839,Ross Marsden,Iowa St.,2006-2007,21.207544594072687
2840,Ross Morin,Yale,2006-2007,15.937299633130152
2841,Ross Mouton,Louisiana-Lafayette,2006-2007,17.22210273010588
2842,Ross Neltner,Vanderbilt,2006-2007,23.310402814754582
2843,RouSean Cromwell,Southern California,2006-2007,18.84300851636377
2844,Roy Bright,Delaware State,2006-2007,19.878580491147257
2845,Roy Hibbert,Georgetown,2006-2007,37.26747216160759
2846,Roy Peake,Winston-Salem,2006-2007,16.85695583371793
2847,Royce Parran,Chicago St.,2006-2007,16.046292478439025
2848,Ruandy Melo,St. Francis (NY),2006-2007,28.092732272777635
2849,Ruben Boykin Jr.,Northern Arizona,2006-2007,31.114527856407964
2850,Ruben Britt,Coppin St.,2006-2007,16.946383238479697
2851,Ruben Guillandeaux,La Salle,2006-2007,16.20098762681314
2852,Ruell Pringle,Campbell,2006-2007,19.89818151776077
2853,Russ Gibson,Campbell,2006-2007,13.876146629554853
2854,Russell Carter,Notre Dame,2006-2007,34.56215122839753
2855,Russell Monroe,Liberty,2006-2007,16.242368619428575
2856,Russell Robinson,Kansas,2006-2007,16.171747110834616
2857,Russell Trudeau,Indiana St.,2006-2007,9.013841160920977
2858,Russell Westbrook,UCLA,2006-2007,14.310179792608743
2859,Ryan Anderson,California,2006-2007,13.58232911262695
2860,Ryan Anderson,Nebraska,2006-2007,27.24902924271665
2861,Ryan Appleby,Washington,2006-2007,3.633022181763311
2862,Ryan Ayers,Notre Dame,2006-2007,24.599078401185437
2863,Ryan Bathie,Nicholls State,2006-2007,14.90081406384715
2864,Ryan Bright,Sam Houston St.,2006-2007,30.08559026422403
2865,Ryan Brooks,Temple,2006-2007,12.811115463150445
2866,Ryan Butler,Richmond,2006-2007,15.512190930352013
2867,Ryan Callahan,Wagner,2006-2007,12.729639906212402
2868,Ryan Childress,Tennessee,2006-2007,4.943277887552816
2869,Ryan Daniel,Lipscomb,2006-2007,16.529302559079568
2870,Ryan Dermody,Wyoming,2006-2007,12.08570946902878
2871,Ryan Evanochko,Wis.-Green Bay,2006-2007,26.04208004794006
2872,Ryan Griffin,Sam Houston St.,2006-2007,15.260616897315682
2873,Ryan Hynes,Georgia Southern,2006-2007,11.656699258322012
2874,Ryan Jones,Stony Brook,2006-2007,9.284811615616809
2875,Ryan Kersten,New Mexico,2006-2007,7.47940660761042
2876,Ryan Litke,Sacred Heart,2006-2007,24.371270317185534
2877,Ryan Martin,Wichita St.,2006-2007,29.191949490079875
2878,Ryan McBride,Georgia St,2006-2007,13.054088034172496
2879,Ryan McCurdy,Northern Arizona,2006-2007,24.14752036619829
2880,Ryan Paradise,Northern Illinois,2006-2007,13.026296919087908
2881,Ryan Parker,Alabama A&M,2006-2007,11.068363006458155
2882,Ryan Pettinella,Virginia,2006-2007,7.138950081425931
2883,Ryan Reid,Florida St.,2006-2007,16.038478089752015
2884,Ryan Shields,Vermont,2006-2007,13.83840923403346
2885,Ryan Sims,Bowling Green,2006-2007,17.310176432649023
2886,Ryan Sommer,Portland St.,2006-2007,20.201766228754778
2887,Ryan Staudacher,Montana,2006-2007,9.578096924163676
2888,Ryan Stilphen,Marist,2006-2007,24.841057477365364
2889,Ryan Thompson,Rider,2006-2007,21.666945911196972
2890,Ryan Thornton,Wis.-Milwaukee,2006-2007,14.583201906283927
2891,Ryan Tillema,Wis.-Green Bay,2006-2007,20.60376187261932
2892,Ryan Toolson,Utah Valley,2006-2007,20.26250627610147
2893,Ryan Wall,Texas Christian,2006-2007,21.075643398782844
2894,Ryan Wedel,Arkansas St.,2006-2007,16.625886804821345
2895,Ryan Werch,Wis.-Green Bay,2006-2007,17.406661915655214
2896,Ryan Williams,Texas-San Antonio,2006-2007,12.337676001398677
2897,Ryan Wittman,Cornell,2006-2007,24.145950805819954
2898,Ryan Wright,UCLA,2006-2007,9.344513439274792
2899,Ryann Abraham,Appalachian St.,2006-2007,10.660916671210837
2900,Rydell Brooks,Niagara,2006-2007,10.303670918786967
2901,Ryne Hamblet,Bowling Green,2006-2007,23.368083751374222
2902,Ryvon Covile,Detroit,2006-2007,31.78350620808858
2903,Sai'Quan Stone,Southern Mississippi,2006-2007,23.23446139264031
2904,Sam Atupem,Mount St. Mary's,2006-2007,12.863476694998722
2905,Sam Burgess,Brigham Young,2006-2007,14.399947356338403
2906,Sam Dolan,Mercer,2006-2007,19.009826929476986
2907,Sam Harris,Old Dominion,2006-2007,10.293434792718086
2908,Sam Herrick,New Hampshire,2006-2007,21.709114642339713
2909,Sam Kaplan,Yale,2006-2007,14.615934913472604
2910,Sam Manhanga,Brown,2006-2007,17.05239718329138
2911,Sam Mauldin,Wis.-Milwaukee,2006-2007,13.21110051774076
2912,Sam McMahon,Delaware,2006-2007,8.48794296866408
2913,Sam Mitchell,Tulsa,2006-2007,15.230628870857577
2914,Sam Perry,Clemson,2006-2007,23.650473902240403
2915,Sam Singh,Bradley,2006-2007,20.19956442027251
2916,Sam Sussenguth,North Dakota State,2006-2007,19.800968476929537
2917,Sam Young,Pittsburgh,2006-2007,22.303125293572922
2918,Sammy Hunter,Western Illinois,2006-2007,16.68976954839963
2919,Sammy Mejia,DePaul,2006-2007,22.54358923518128
2920,Sammy Sharp,Troy,2006-2007,26.16027472875373
2921,Samuel Haanpaa,Valparaiso,2006-2007,11.686725222538072
2922,Sasha Kaun,Kansas,2006-2007,10.553016380786465
2923,Scott Brittain,Boston U,2006-2007,12.514289268496093
2924,Scott Cutley,Cal St. Fullerton,2006-2007,28.01082228628378
2925,Scott Dougherty,Santa Clara,2006-2007,20.081135824128364
2926,Scott Friske,Brown,2006-2007,13.848148764434466
2927,Scott Grable,Elon University,2006-2007,18.767721876633548
2928,Scott Grote,Duquesne,2006-2007,21.120623557928692
2929,Scott Morrison,Portland St.,2006-2007,24.821706424862377
2930,Scott Rodgers,Drexel,2006-2007,17.06342569949685
2931,Scott VanderMeer,Illinois-Chicago,2006-2007,30.230314106456717
2932,Scott Weaver,Stephen F. Austin,2006-2007,29.953198604509563
2933,Scott Wilson,Wright St.,2006-2007,12.261116950394042
2934,Scottie Reynolds,Villanova,2006-2007,20.20862304271969
2935,Sean Alarcon,Florida Atlantic,2006-2007,11.530247823673658
2936,Sean Anderson,UC Riverside,2006-2007,25.00010134147196
2937,Sean Baptiste,Fairleigh Dickinson,2006-2007,16.829737074362747
2938,Sean Coleman,Tulsa,2006-2007,19.136356645569695
2939,Sean Denison,Santa Clara,2006-2007,28.03532735369232
2940,Sean Kowal,Colorado,2006-2007,4.381825092198348
2941,Sean Mallon,Gonzaga,2006-2007,20.995649586562156
2942,Sean Marshall,Boston College,2006-2007,19.591328253534886
2943,Sean McCurdy,Arkansas,2006-2007,4.2342405229029305
2944,Sean Neal,La Salle,2006-2007,19.952120068499863
2945,Sean Ogirri,Wichita St.,2006-2007,18.639000676610703
2946,Sean Phaler,Charlotte,2006-2007,8.030165892547021
2947,Sean Raboin,Towson,2006-2007,18.761745748362113
2948,Sean Singletary,Virginia,2006-2007,9.09443415444808
2949,Sean Smith,N.C. Asheville,2006-2007,14.661547940147537
2950,Sean Smith,Portland St.,2006-2007,13.84663654579413
2951,Sean Taibi,Northern Colorado,2006-2007,14.033320901166379
2952,Sebastian Greene,Fordham,2006-2007,26.857360063371324
2953,Sefton Barrett,Central Michigan,2006-2007,22.807057178920203
2954,Sek Henry,Nebraska,2006-2007,12.670512191201993
2955,Sekou Lewis,American U.,2006-2007,14.07521134201561
2956,Semaj Inge,Temple,2006-2007,30.154105449847265
2957,Serge Afeli,Kansas St.,2006-2007,23.687207053525505
2958,Serge Angounou,Arizona St.,2006-2007,16.05351795022433
2959,Sergio Olmos,Temple,2006-2007,18.337312827740725
2960,Seth Engelken,Texas A&M CC,2006-2007,27.988617560927526
2961,Seth Gorney,Iowa,2006-2007,10.16052470461855
2962,Seth Price,New Hampshire,2006-2007,14.59892652523202
2963,Seth Robinson,Boise St.,2006-2007,19.808573387127822
2964,Seth Tarver,Oregon St.,2006-2007,12.456151117651666
2965,Seydou Kone,Florida Atlantic,2006-2007,14.665542886577866
2966,Shaddean Aaron,Mercer,2006-2007,28.418472173096625
2967,Shae McNamara,Marist,2006-2007,21.789546569468968
2968,Shamaine Dukes,Wake Forest,2006-2007,18.328000765529968
2969,Shamari Spears,Boston College,2006-2007,18.560732109809102
2970,Shamir McDaniel,Sam Houston St.,2006-2007,23.454397685610182
2971,Shan Foster,Vanderbilt,2006-2007,26.898743532814024
2972,Shane Clark,Villanova,2006-2007,23.87122680003082
2973,Shane Dansby,Belmont,2006-2007,24.28922183610856
2974,Shane Hanson,UC Davis,2006-2007,15.697738041480335
2975,Shane James,Loyola-Maryland,2006-2007,32.036407228080414
2976,Shane Laurie,Missouri St.,2006-2007,8.960003485654894
2977,Shane Lawal,Oakland,2006-2007,12.541174778997163
2978,Shane Mahoney,Lamar,2006-2007,12.38473813502365
2979,Shane Nichols,Wofford,2006-2007,20.717171543927037
2980,Shane Ross,Toledo,2006-2007,15.85763111202103
2981,Sharaud Curry,Providence,2006-2007,22.62754854554504
2982,Shaun Davis,New Mexico St.,2006-2007,17.07596856186232
2983,Shaun Green,Utah,2006-2007,10.852452983536972
2984,Shaun James,Canisius,2006-2007,17.421923756973012
2985,Shaun Logan,Northern Illinois,2006-2007,21.868384522816935
2986,Shaun Pruitt,Illinois,2006-2007,2.1812394682928606
2987,Shaun Reynolds,New Orleans,2006-2007,20.576304856038817
2988,Shaun Stegall,Kennesaw St.,2006-2007,29.310519348241826
2989,Shaun Williams,Morehead St.,2006-2007,22.705602699197865
2990,Shawn Deadwiler II,Loyola Marymount,2006-2007,16.847445202109128
2991,Shawn Hopes,Oakland,2006-2007,17.216836908648496
2992,Shawn Huff,Valparaiso,2006-2007,16.01516158673957
2993,Shawn King,Oral Roberts,2006-2007,24.265350198290406
2994,Shawn Morgan,Arkansas St.,2006-2007,23.93803178073386
2995,Shawn Outen,Charleston Southern,2006-2007,12.85529421561466
2996,Shawn Taylor,Fresno St.,2006-2007,21.869710192566515
2997,Shawn Tobey,New Hampshire,2006-2007,3.109238182458892
2998,Shawn Witherspoon,Murray St.,2006-2007,21.54646017861535
2999,Shawntes Gary,Western Michigan,2006-2007,14.516750691434993
3000,Shayle Keating,Rutgers,2006-2007,9.013789911142865
3001,Shelby Lewis,Stephen F. Austin,2006-2007,13.053681074527933
3002,Sheldon Oliver,Stetson,2006-2007,16.592173760579513
3003,Shelton Carter,Charleston Southern,2006-2007,11.611065925610458
3004,Sheray Thomas,Kentucky,2006-2007,9.216039490451204
3005,Sherman Diaz,La Salle,2006-2007,25.14539949954719
3006,Sherrard Watson,Portland,2006-2007,8.855719540187991
3007,Sherrod Smith,Boston U,2006-2007,13.64161956754813
3008,Sherron Collins,Kansas,2006-2007,13.478731994376353
3009,Shondale Robinson,Maryland - E. Shore,2006-2007,6.0795843774407015
3010,Shy Ely,Evansville,2006-2007,20.97578959735419
3011,Sollie Norwood,Texas Southern,2006-2007,14.240834518172873
3012,Solomon Bozeman,South Florida,2006-2007,16.58222214604527
3013,Solomon Horsechief,Pacific,2006-2007,9.327755054457072
3014,Solomon Tat,Virginia,2006-2007,5.333020286655669
3015,Sonny Troutman,Ohio,2006-2007,12.621386109750945
3016,Sonny Weems,Arkansas,2006-2007,5.127074778895483
3017,Spencer Harris,Tenn-Martin,2006-2007,12.742874183918712
3018,Spencer Hawes,Washington,2006-2007,5.261620667402068
3019,Spencer Laurie,Missouri St.,2006-2007,11.204175419927692
3020,Spencer Stewart,Illinois-Chicago,2006-2007,28.510335603982426
3021,Spencer Tollackson,Minnesota,2006-2007,24.542593934317942
3022,St.Paul Latham,Texas Southern,2006-2007,8.386348921882629
3023,Stan Gaines,Seton Hall,2006-2007,20.957051420941806
3024,Standford Speech,Mississippi Valley State,2006-2007,13.395430159223508
3025,Stanley Billings,Central Florida,2006-2007,16.518923284092697
3026,Stanley Burrell,Xavier,2006-2007,23.233129384649096
3027,Stanley Greene,Howard,2006-2007,8.420465762199273
3028,Stanley Hodge,Niagara,2006-2007,31.711716643020505
3029,Stanley Jones,Furman,2006-2007,15.211743161003172
3030,Stanley Robinson,Connecticut,2006-2007,18.42164150840237
3031,Stanley Turner,Jackson State,2006-2007,8.278660697402135
3032,Stefan Blaszczynski,Nicholls State,2006-2007,19.34754878653438
3033,Stefan Welsh,Arkansas,2006-2007,4.625509124279529
3034,Steffan Johnson,Pacific,2006-2007,19.720919918132758
3035,Steffon Wiley,Southern,2006-2007,2.218197376487627
3036,Stefhon Hannah,Missouri,2006-2007,7.313104415391296
3037,Stefon Jackson,Texas-El Paso,2006-2007,19.30129177076924
