,PLAYER,TEAM,YEAR,PER
2520,Nolan Cressler,Vanderbilt,2015-2016,18.589057475900386
2521,Nolan Gerrity,MD Baltimore Cty,2015-2016,17.288709240292878
2522,Nolan Wilson,Prairie View A&M,2015-2016,6.565163604924295
2523,Norense Odiase,Texas Tech,2015-2016,24.00219570258155
2524,Nouhoum Bocoum,Arkansas St.,2015-2016,26.178153461138685
2525,Nourse Fox,Navy,2015-2016,-1.2660180006460946
2526,Novak Topalovic,Idaho State,2015-2016,14.08255229580566
2527,Nura Zanna,LIU Brooklyn,2015-2016,16.661713802582945
2528,Ny Redding,Washington St.,2015-2016,5.450679198913878
2529,Nych Smith,Fordham,2015-2016,18.36673802555773
2530,OG Anunoby,Indiana,2015-2016,10.113532583386657
2531,Obediah Church,Missouri St.,2015-2016,11.381603955619541
2532,Obi Emegano,Oral Roberts,2015-2016,34.57365628235461
2533,Obi Enechionyia,Temple,2015-2016,23.131403360798835
2534,Obi Okolie,Brown,2015-2016,22.06376784653906
2535,Obij Aget,New Mexico,2015-2016,10.802090382008883
2536,Obinna Oleka,Arizona State,2015-2016,22.482490886864415
2537,Octavius Brown,Alcorn St.,2015-2016,28.759223200251707
2538,Octavius Ellis,Cincinnati,2015-2016,30.02448580589618
2539,Ojai Black,Texas State,2015-2016,16.767670015163645
2540,Olaf Schaftenaar,Oregon St.,2015-2016,15.81079514453273
2541,Olalekan Ajayi,CSU Northridge,2015-2016,13.292350257813474
2542,Olin Carter III,San Diego,2015-2016,5.125411578992524
2543,Omar Calhoun,Connecticut,2015-2016,19.638648156190182
2544,Omar El Manasterly,Jacksonville,2015-2016,5.6611037668565585
2545,Omar Prewitt,William & Mary,2015-2016,29.849978544966326
2546,Omari Grier,Rutgers,2015-2016,17.410497834889206
2547,Omega Harris,Texas-El Paso,2015-2016,20.676576950797273
2548,Ore Arogundade,Drake,2015-2016,15.171497428605015
2549,Orlando Coleman,Texas Southern,2015-2016,14.774657171143579
2550,Osa Izevbuwa,New Jersey Tech,2015-2016,9.699268451022574
2551,Osamuede Egharevba,No.Carolina A&T,2015-2016,21.322647625793625
2552,Oskar Michelsen,Davidson,2015-2016,11.678650200218588
2553,Ot Elmore,Texas Rio Grande Valley,2015-2016,8.56641330962698
2554,Otis Livingston II,George Mason,2015-2016,18.462421383699176
2555,P.J. Boutte,The Citadel,2015-2016,20.71027077125747
2556,P.J. Thompson,Purdue,2015-2016,10.963028084978843
2557,PJ Dozier,South Carolina,2015-2016,4.137745474199033
2558,Papa Ndao,St. Joseph's,2015-2016,13.914323575840001
2559,Paris Austin,Boise St.,2015-2016,10.963682284968655
2560,Paris Bass,Detroit,2015-2016,32.44697816588859
2561,Paris Burns,Illinois-Chicago,2015-2016,6.940206607237946
2562,Paris Collins,Jackson State,2015-2016,20.968790567713818
2563,Paris Davis,Southern Utah,2015-2016,15.53416381899184
2564,Paris Lee,Illinois St.,2015-2016,21.754931919328946
2565,Paris Maragkos,American U.,2015-2016,20.137304197360024
2566,Parker Ernsthausen,Wright St.,2015-2016,9.31328445509883
2567,Parker Jackson-Cartwright,Arizona,2015-2016,6.0521651480504355
2568,Parker Wentz,Abilene Christian,2015-2016,14.559205809244922
2569,Pascal Siakam,New Mexico St.,2015-2016,43.38002649879169
2570,Pat Birt,Tulsa,2015-2016,20.54586583149891
2571,Pat Forsythe,Akron,2015-2016,24.945829851409073
2572,Pat McNamara,New Hampshire,2015-2016,21.03713203253921
2573,Patricio Garino,George Washington,2015-2016,27.282035772298187
2574,Patrick Cole,North Carolina Central,2015-2016,20.80761233414524
2575,Patrick Ingram,Idaho,2015-2016,3.3183596448988344
2576,Patrick McCaw,UNLV,2015-2016,28.00390526157163
2577,Patrick Muldoon,Eastern Illinois,2015-2016,10.536901054042476
2578,Patrick Onwenu,Alcorn St.,2015-2016,20.222259868030594
2579,Patrick Steeves,Harvard,2015-2016,23.46088030572299
2580,Patrick Triplett,Brown,2015-2016,4.391601701079857
2581,Patrick Wallace,Charleston Southern,2015-2016,13.888887015143052
2582,Patrick Wrencher,St. Francis (PA),2015-2016,28.403244469768733
2583,Paul Jackson,Eastern Kentucky,2015-2016,17.32073831941839
2584,Paul Jesperson,Northern Iowa,2015-2016,20.479821410098463
2585,Paul Jorgensen,George Washington,2015-2016,17.503889850909232
2586,Paul Miller,North Dakota State,2015-2016,22.66416204957266
2587,Paul Thomas,Texas-El Paso,2015-2016,11.921414400883796
2588,Paul Watson,Fresno St.,2015-2016,15.040874649971936
2589,Paulius Satkus,James Madison,2015-2016,14.618494494503128
2590,Paulius Zalys,Lafayette,2015-2016,8.01074637570536
2591,Payton Banks,Penn St.,2015-2016,16.656700841688657
2592,Percy Gibson,Oakland,2015-2016,29.68469586744679
2593,Perrin Buford,Middle Tennessee St.,2015-2016,26.854281111315345
2594,Perrion Callandret,Idaho,2015-2016,11.780543589838866
2595,Perry Ellis,Kansas,2015-2016,19.03910202012809
2596,Pervis Louder,Air Force,2015-2016,16.258198713719842
2597,Pete Miller,Princeton,2015-2016,24.74187904592428
2598,Peter Hooley,Albany,2015-2016,19.701028738221805
2599,Peter Jok,Iowa,2015-2016,10.057081140557763
2600,Peter Jurkin,East Tennessee St.,2015-2016,27.95090110006319
2601,Peter Ryckbosch,DePaul,2015-2016,9.581682474712496
2602,Petey McClain,East Tennessee St.,2015-2016,11.20566768686482
2603,Petr Herman,Loyola Marymount,2015-2016,19.54779777469667
2604,Peyton Aldridge,Davidson,2015-2016,29.121818247875456
2605,Peyton Hulsey,Charleston,2015-2016,10.640156138672793
2606,Phil Booth,Villanova,2015-2016,16.818818672837455
2607,Phil Valenti,Canisius,2015-2016,28.5744880123966
2608,Philip Whittington,South Carolina Upstate,2015-2016,27.452382340723663
2609,Philipp Hartwich,Portland,2015-2016,6.628395654810848
2610,Phillip Anglade,VMI,2015-2016,23.016723673385652
2611,Phillip Carr,Morgan St.,2015-2016,20.949147913740205
2612,Phillip Jones,Texas-San Antonio,2015-2016,19.34847434469011
2613,Phillip Lawrence-Ricks,Marist,2015-2016,17.098894744478137
2614,Phillip Leonard,Mercer,2015-2016,26.04940032053197
2615,Phillip Nolan,Connecticut,2015-2016,9.163720619961659
2616,Pierfrancesco Oliva,St. Joseph's,2015-2016,19.991415364863354
2617,Prentiss Nixon,Colorado St.,2015-2016,12.020592339576792
2618,Preston Bungei,Norfolk State,2015-2016,21.762551028287373
2619,Preston Mattingly,Lamar,2015-2016,17.714676158119033
2620,Prince Ali,UCLA,2015-2016,9.950291711847388
2621,Prince Cooper,Louisiana-Monroe,2015-2016,4.6693059983049645
2622,Prince Ibeh,Texas,2015-2016,1.8891298708564774
2623,Prince Williams,East Carolina,2015-2016,22.66024504235071
2624,Princeton Onwas,San Jose St.,2015-2016,16.95694718553338
2625,QJ Peterson,VMI,2015-2016,32.0238257160163
2626,Quadir Welton,St. Peter's,2015-2016,26.402194005758048
2627,Quadri Moore,Cincinnati,2015-2016,12.051180430960894
2628,Quan Jones,Lamar,2015-2016,11.048354067035424
2629,Quavius Copeland,Middle Tennessee St.,2015-2016,11.226055874107765
2630,Quayson Williams,The Citadel,2015-2016,13.425213272992451
2631,Que Johnson,Washington St.,2015-2016,17.974577323194154
2632,Quentin Brewer,Illinois St.,2015-2016,13.318599112194875
2633,Quentin Snider,Louisville,2015-2016,21.222619179467216
2634,Quenton DeCosey,Temple,2015-2016,27.168495408328962
2635,Quincy Ford,Northeastern,2015-2016,28.749011381696555
2636,Quincy McKnight,Sacred Heart,2015-2016,17.978839689950288
2637,Quincy Smith,Hawaii,2015-2016,19.38225662694598
2638,Quinn Taylor,Utah St.,2015-2016,22.834449244401434
2639,Quinndary Weatherspoon,Mississippi St.,2015-2016,27.08085964336799
2640,Quinterian McConico,Alabama A&M,2015-2016,25.2737504897028
2641,Quinton Campbell,Southern Miss,2015-2016,17.260992976753684
2642,Quinton Chievous,Hampton,2015-2016,30.95589671709545
2643,Quinton Everett,Montana St.,2015-2016,21.723784492091585
2644,Quinton Forrest,Bethune-Cookman,2015-2016,17.81967275460489
2645,Quinton Hooker,North Dakota,2015-2016,19.467352985932063
2646,Quinton Marshall,The Citadel,2015-2016,18.713934381333495
2647,Quinton Ray,Campbell,2015-2016,6.093984445794568
2648,Quinton Stephens,Georgia Tech,2015-2016,15.428395245078937
2649,Quinton Thomas,Nicholls State,2015-2016,17.13521356192428
2650,Quron Davis,Chicago St.,2015-2016,12.147267873255455
2651,R.J. Curington,DePaul,2015-2016,12.697101888595254
2652,RJ White,NC-Greensboro,2015-2016,30.270853023446225
2653,RaShawn Stores,Manhattan,2015-2016,16.7471344005033
2654,Raasean Davis,Kent St.,2015-2016,16.406099266291033
2655,Race Parsons,Southern Utah,2015-2016,17.557545112281534
2656,Racine Talla,IUPU - Ft. Wayne,2015-2016,3.654973514996522
2657,Raeford Worsham,Jackson State,2015-2016,30.32337443332502
2658,Raekwon Miller,N.C. Asheville,2015-2016,22.099377647264298
2659,Raemond Robinson,Charleston Southern,2015-2016,17.045663906348448
2660,Rafael Maia,Pittsburgh,2015-2016,19.082265434687574
2661,Rahamanh Katumbusi II,Alcorn St.,2015-2016,4.939747406951168
2662,Raheem Watts,Southern Miss,2015-2016,15.414499489307255
2663,Rakiya Battle,Alabama A&M,2015-2016,18.21184629695415
2664,Randy Holmes,Bethune-Cookman,2015-2016,13.344104626451553
2665,Randy Reed,Nebraska Omaha,2015-2016,19.162469907923384
2666,Rapheal Davis,Purdue,2015-2016,8.147509672113548
2667,Rasean Simpson,Morgan St.,2015-2016,24.662004919474782
2668,Rashaan Holloway,Massachusetts,2015-2016,10.767921147068819
2669,Rashaan Surles,Mississippi Valley State,2015-2016,10.582011011668314
2670,Rashad Andrews,Southern,2015-2016,1.8094122476480212
2671,Rashad Ray,Tulsa,2015-2016,15.165745230353021
2672,Rashad Smith,Tulsa,2015-2016,23.1972074676016
2673,Rashann London,Drexel,2015-2016,9.447269089572664
2674,Rashard Kelly,Wichita St.,2015-2016,17.450848945882864
2675,Rashaun Madison,North Carolina Central,2015-2016,15.472413762170453
2676,Rashaun Stimage,DePaul,2015-2016,23.791394871532596
2677,Rashawn Browne,New Mexico St.,2015-2016,8.154048902345876
2678,Rashawn Green,Alabama A&M,2015-2016,16.943688251009
2679,Rashawn Thomas,Texas A&M CC,2015-2016,37.87544695299769
2680,Rasheed Brooks,Mississippi,2015-2016,5.276471289136205
2681,Rasheed Sulaimon,Maryland,2015-2016,7.740821890539032
2682,Rasheed Worrell,Bowling Green,2015-2016,21.450343484412635
2683,Rashun Davis,Radford,2015-2016,27.40152194167198
2684,Rauno Nurger,Wichita St.,2015-2016,9.80136331288853
2685,Raven Lee,Eastern Michigan,2015-2016,31.37715733501213
2686,Ray Barreno,Portland,2015-2016,6.907870612224616
2687,Ray Bowles,Pacific,2015-2016,22.875560895277353
2688,Ray Rodriguez,Florida International,2015-2016,10.115687384235645
2689,Ray Sanders,Albany,2015-2016,27.50663779328559
2690,Rayjon Tucker,Florida Gulf Coast,2015-2016,20.193663320066623
2691,Raymond Spalding,Louisville,2015-2016,27.176341168650563
2692,Rayshaun McGrew,Stony Brook,2015-2016,22.182883486735044
2693,Rayshawn Simmons,Central Michigan,2015-2016,20.84527203120891
2694,Reed Tellinghuisen,South Dakota State,2015-2016,16.46548540602599
2695,Reed Timmer,Drake,2015-2016,25.66668699697294
2696,Reese Morgan,Cal Poly SLO,2015-2016,27.666908224212694
2697,Reggie Agbeko,Saint Louis,2015-2016,17.467290338416873
2698,Reggie Cameron,Georgetown,2015-2016,16.084317273259085
2699,Reggie Dillard,Presbyterian,2015-2016,12.171604391068104
2700,Reggie Johnson,Hampton,2015-2016,22.157914515253285
2701,Reggie McAdams,Akron,2015-2016,25.513996169502743
2702,Reggie Reid,Florida Gulf Coast,2015-2016,12.826380303274387
2703,Reggie Upshaw Jr.,Middle Tennessee St.,2015-2016,30.501943541970668
2704,Reginald Johnson,Alcorn St.,2015-2016,20.707768699073473
2705,Reginald Kissoonlal,Northwestern St.,2015-2016,1.6034271935111735
2706,Reid Aube,Charlotte,2015-2016,10.771630078182046
2707,Remy Abell,Xavier,2015-2016,12.728980441045415
2708,Renard Suggs,Washington St.,2015-2016,16.552623579416142
2709,Retin Obasohan,Alabama,2015-2016,8.290746274557746
2710,Reuben King,Charleston Southern,2015-2016,20.675719699660252
2711,Reveal Chukwujekwu,Houston Baptist,2015-2016,18.931709245283304
2712,Rex Pfleuger,Notre Dame,2015-2016,17.00306588674251
2713,Rhett Harrelson,Western Carolina,2015-2016,19.545314622735734
2714,Rich Williams,Manhattan,2015-2016,27.227657338420013
2715,Richard Lee,Tenn-Martin,2015-2016,16.06791335407839
2716,Richard Peters,Albany,2015-2016,16.002638916787085
2717,Richaud Gittens,Weber St.,2015-2016,11.89187840795294
2718,Rickey Brice Jr.,North Texas,2015-2016,17.465023806344593
2719,Rickey McGill,Iona,2015-2016,16.5863499725237
2720,Ricky Doyle,Michigan,2015-2016,4.198836679943967
2721,Ricky Johnson,Bethune-Cookman,2015-2016,13.609052411791255
2722,Ricky Madison,High Point,2015-2016,16.849207499147255
2723,Ricky Tarrant,Memphis,2015-2016,21.256368448865864
2724,Rico Gathers,Baylor,2015-2016,33.21819273338206
2725,Ridell Camidge,Charlotte,2015-2016,7.637907338754223
2726,Ridge Shipley,Cal Poly SLO,2015-2016,11.120881478325655
2727,Riley LaChance,Vanderbilt,2015-2016,13.248661853387707
2728,Riley Norris,Alabama,2015-2016,4.507538164528303
2729,Rob Edwards,Cleveland St.,2015-2016,15.153113688803161
2730,Rob Ukawuba,New Jersey Tech,2015-2016,20.632803773984925
2731,Robert Boezeman,UC Riverside,2015-2016,9.460028179384224
2732,Robert Brown,UAB,2015-2016,23.032074499688203
2733,Robert Carter,Maryland,2015-2016,11.842215292558638
2734,Robert Champion,Holy Cross,2015-2016,24.876545432160665
2735,Robert Franks,Washington St.,2015-2016,6.561272414930629
2736,Robert Gray Jr.,Houston,2015-2016,10.76489582668984
2737,Robert Hatter,Cornell,2015-2016,27.138876772434703
2738,Robert Hubbs III,Tennessee,2015-2016,4.842539326006442
2739,Robert Johnson,Indiana,2015-2016,7.533158540114966
2740,Robert Thomas,Southern Miss,2015-2016,13.225989462228487
2741,Rod Days,Campbell,2015-2016,18.56558744451799
2742,Rod Mills,Miami (OH),2015-2016,16.273385517809583
2743,Rodell Wigginton,Buffalo,2015-2016,18.71790974574807
2744,Roderick Bobbitt,Hawaii,2015-2016,25.57865775788718
2745,Rodney Bullock,Providence,2015-2016,20.368113958078553
2746,Rodney Elliott,MD Baltimore Cty,2015-2016,21.77097250089933
2747,Rodney Hawkins,St. Peter's,2015-2016,16.19829987827321
2748,Rodney Pryor,Robert Morris,2015-2016,31.60909628583339
2749,Rodney Purvis,Connecticut,2015-2016,23.592029445850745
2750,Rodney Williams,Drexel,2015-2016,24.7250901089633
2751,Roger Moute a Bidias,California,2015-2016,2.3315479031211632
2752,Roger Woods,Arkansas-Little Rock,2015-2016,31.09203885859086
2753,Rogers Printup,UC Davis,2015-2016,4.694837535069882
2754,Rohan Brown,La Salle,2015-2016,15.488833874188915
2755,Rokas Gustys,Hofstra,2015-2016,36.89161718842327
2756,Roland Nyama,Stony Brook,2015-2016,14.328528448094206
2757,Romone Saunders,Wagner,2015-2016,24.89804036419442
2758,Ron Baker,Wichita St.,2015-2016,29.718313047024676
2759,Ron Curry,James Madison,2015-2016,32.33071342713722
2760,Ron Mvouika,St. John's,2015-2016,14.157537950844603
2761,Ron Trapps,Coastal Carolina,2015-2016,16.784363857637533
2762,Ronald Delph,Florida Atlantic,2015-2016,29.622989251226333
2763,Ronald Strother Jr.,Mississippi Valley State,2015-2016,9.513607167260552
2764,Rondale Watson,Wake Forest,2015-2016,10.881981142464348
2765,Ronnel Jordan,New Hampshire,2015-2016,17.105341483738187
2766,Ronnie Boyce III,San Francisco,2015-2016,26.08222279694112
2767,Ronnie Drinnon,St. Francis (PA),2015-2016,59.3887739265405
2768,Ronnie Harrell,Creighton,2015-2016,16.995749632636443
2769,Ronnie Johnson,Houston,2015-2016,8.551251658746706
2770,Ronnie Suggs,Bradley,2015-2016,10.184002526801072
2771,Ronnye Beamon,Morehead St.,2015-2016,10.661985640436837
2772,Ronshad Shabazz,Appalachian St.,2015-2016,19.47021910063027
2773,Roosevelt Jones,Butler,2015-2016,28.64114596224214
2774,Roschon Prince,Long Beach St.,2015-2016,15.932940590739623
2775,Rosco Allen,Stanford,2015-2016,26.60895746238623
2776,Ruben Arroyo,Presbyterian,2015-2016,8.953100216718177
2777,Ruben Guerrero,South Florida,2015-2016,21.589587184431036
2778,Russell Woods,Missouri,2015-2016,4.086383303369834
2779,Rusty Reigel,Davidson,2015-2016,7.395670949325572
2780,Ryan Anderson,Arizona,2015-2016,13.554805141578113
2781,Ryan Andino,Maryland - E. Shore,2015-2016,11.104411436838525
2782,Ryan Arcidiacono,Villanova,2015-2016,26.93906921285046
2783,Ryan Bernstein,Maine,2015-2016,9.748344960500614
2784,Ryan Bowie,Texas-San Antonio,2015-2016,26.077474209404464
2785,Ryan Cline,Purdue,2015-2016,8.203829291126699
2786,Ryan Edwards,Gonzaga,2015-2016,18.21591180521084
2787,Ryan Fazekas,Providence,2015-2016,14.403245191832827
2788,Ryan Frazier,Bucknell,2015-2016,14.510569553766597
2789,Ryan Funk,Marist,2015-2016,14.851134726039875
2790,Ryan Hiepler,Liberty,2015-2016,7.067624710529537
2791,Ryan Jones,Massachusetts Lowell,2015-2016,10.433154724550363
2792,Ryan Kemrite,Liberty,2015-2016,15.18631005902121
2793,Ryan Kreklow,Missouri St.,2015-2016,7.913762283245014
2794,Ryan Luther,Pittsburgh,2015-2016,27.419760344731156
2795,Ryan Majerle,Grand Canyon,2015-2016,17.873712727455366
2796,Ryan Martin,Tennessee Tech,2015-2016,31.01975751830921
2797,Ryan Mikesell,Dayton,2015-2016,25.090181081172986
2798,Ryan Oliver,Siena,2015-2016,14.33134610301078
2799,Ryan Rhoomes,Fordham,2015-2016,36.2789932966748
2800,Ryan Richardson,Weber St.,2015-2016,13.698354435706154
2801,Ryan Rosburg,Missouri,2015-2016,8.285674360924787
2802,Ryan Sawvell,Wofford,2015-2016,23.697800177664725
2803,Ryan Smith,Tulane,2015-2016,18.561927964557295
2804,Ryan Spangler,Oklahoma,2015-2016,13.577529679743051
2805,Ryan Taylor,Marshall,2015-2016,32.009814935744025
2806,Ryan Weber,Ball St.,2015-2016,20.34196186822264
2807,Ryan Welage,San Jose St.,2015-2016,15.559589089900038
2808,Sabri Thompson,Northwestern St.,2015-2016,21.59130646062205
2809,Sai Tummala,Hawaii,2015-2016,19.48771183916155
2810,Sam Beeler,UC Santa Barbara,2015-2016,23.234795234765283
2811,Sam Bittner,Fresno St.,2015-2016,7.371778124676639
2812,Sam Burmeister,Incarnate Word,2015-2016,3.3896827798479174
2813,Sam Craft,Memphis,2015-2016,7.303873849760833
2814,Sam Downey,Yale,2015-2016,30.699156682701073
2815,Sam Finley,Mississippi,2015-2016,5.5399964373099255
2816,Sam Hughes,N.C. Asheville,2015-2016,25.224833903054282
2817,Sam Hunt,No.Carolina A&T,2015-2016,20.414483914607732
2818,Sam Jones,Pennsylvania,2015-2016,14.905382934857082
2819,Sam Logwood,New Mexico,2015-2016,7.514413442158122
2820,Sam Miller,Dayton,2015-2016,11.781824136821081
2821,Sam Neumann,Montana St.,2015-2016,16.65581599403698
2822,Sam Schwietz,MD Baltimore Cty,2015-2016,9.934324115220546
2823,Sam Singer,California,2015-2016,5.757800695258551
2824,Sami Eleraky,Pacific,2015-2016,11.960157591192885
2825,Sammy Barnes-Thompkins,Boston College,2015-2016,13.1825970536773
2826,Sammy Mojica,Drexel,2015-2016,14.271473660582942
2827,Samson Akilo,Manhattan,2015-2016,2.9454875065740627
2828,Samuel Dingba,Quinnipiac,2015-2016,12.149693526238295
2829,Sandy Cohen III,Marquette,2015-2016,15.89508462561308
2830,Sanjay Lumpkin,Northwestern,2015-2016,7.837613248601502
2831,Sarp Gobeloglu,Montana St.,2015-2016,20.982093951307153
2832,Savon Goodman,Arizona State,2015-2016,27.12723491215622
2833,Schane Rillieux,Nicholls State,2015-2016,8.800139975225358
2834,Scoochie Smith,Dayton,2015-2016,24.54279422294057
2835,Scott King,Fairfield,2015-2016,11.031732195628466
2836,Scottie James,Bradley,2015-2016,20.406284894741333
2837,Scottie Lindsey,Northwestern,2015-2016,10.569238716585055
2838,Sean Gardner,Arkansas St.,2015-2016,13.781677535071047
2839,Sean Grennan,San Francisco,2015-2016,11.423091396147585
2840,Sean Hoehn,Sacred Heart,2015-2016,11.472771105116369
2841,Sean O'Brien,Colgate,2015-2016,23.9346802117226
2842,Sean O'Brien,Southern Illinois,2015-2016,22.977958267974522
2843,Sean O'Mara,Xavier,2015-2016,26.38758728034451
2844,Sean Sellers,Ball St.,2015-2016,24.08432558657866
2845,Sean Sheldon,William & Mary,2015-2016,24.10410582103384
2846,Sebastian Saiz,Mississippi,2015-2016,9.644523500610832
2847,Secean Johnson,UC Riverside,2015-2016,22.349648882808747
2848,Seth Allen,Virginia Tech,2015-2016,22.990926459407433
2849,Seth Berger,Massachusetts,2015-2016,8.30689854519658
2850,Seth Dugan,Western Michigan,2015-2016,16.234720621676924
2851,Shaheed Davis,Central Florida,2015-2016,12.145636575565124
2852,Shakir Brown,James Madison,2015-2016,26.44905310369089
2853,Shamar Johnson,Loyola Marymount,2015-2016,14.483205513321527
2854,Shane Hammink,Valparaiso,2015-2016,21.714378403156243
2855,Shane Henry,Virginia Tech,2015-2016,12.707704934923717
2856,Shane McLaughlin,Bryant,2015-2016,12.781989503644189
2857,Shane Randall,Maryland - E. Shore,2015-2016,7.603604825157803
2858,Shane Rector,Utah St.,2015-2016,21.662479636503907
2859,Shane Richards,Manhattan,2015-2016,22.04987841611029
2860,Shane Whitfield,Campbell,2015-2016,17.8979655772697
2861,Shannon Hale,Alabama,2015-2016,4.234083151033064
2862,Shaq Calhoun,South Alabama,2015-2016,21.176011346362422
2863,Shaq Goodwin,Memphis,2015-2016,30.642343862755418
2864,Shaquille Cleare,Texas,2015-2016,1.5192540783525676
2865,Shaquille Harrison,Tulsa,2015-2016,30.667990119950282
2866,Shaquille Hines,Texas Rio Grande Valley,2015-2016,26.011662316531396
2867,Shaquille Johnson,Longwood,2015-2016,19.771621380784428
2868,Shaquille Morris,Wichita St.,2015-2016,29.952177078145827
2869,Shaquille Thomas,Cincinnati,2015-2016,20.81084191596099
2870,Shaun Johnson,McNeese St.,2015-2016,9.017722157739964
2871,Shaun Lawton,Maine,2015-2016,18.631752491429527
2872,Shavar Newkirk,St. Joseph's,2015-2016,18.70605934564869
2873,Shavon Shields,Nebraska,2015-2016,16.712028863814556
2874,Shawn Alston,Temple,2015-2016,6.459776475634703
2875,Shawn Anderson,Navy,2015-2016,24.355466227614595
2876,Shawn Hopkins,Troy,2015-2016,11.663720334164962
2877,Shawn Johnson,Incarnate Word,2015-2016,23.443654830443975
2878,Shawn Long,Louisiana-Lafayette,2015-2016,41.250764824057946
2879,Shawn O'Connell,Georgia Southern,2015-2016,15.307664045533528
2880,Shawn Prudhomme,Southern,2015-2016,3.321977726696656
2881,Shawn Valentine,Rider,2015-2016,13.726194581124563
2882,ShawnDre' Jones,Richmond,2015-2016,23.309617157792765
2883,Shayok Shayok,UMKC,2015-2016,20.202266209159433
2884,Sheldon Jeter,Pittsburgh,2015-2016,32.32632411982749
2885,Sheldon McClellan,Miami-Florida,2015-2016,32.23956688500631
2886,Shembari Phillips,Tennessee,2015-2016,2.6778745650441333
2887,Shep Garner,Penn St.,2015-2016,23.848537721160348
2888,Sheriff Drammeh,Hawaii,2015-2016,5.536006364270116
2889,Sherron Dorsey-Walker,Oakland,2015-2016,16.25591461341062
2890,Shevon Thompson,George Mason,2015-2016,32.387808743771174
2891,Shikei Blake,Montana St.,2015-2016,8.19461508914977
2892,Shirmane Thomas,Tennessee Tech,2015-2016,11.218244576199915
2893,Shivaughn Wiggins,Coastal Carolina,2015-2016,26.471571435129
2894,Shonn Miller,Connecticut,2015-2016,35.00867116941817
2895,Shy McClelland,South Dakota,2015-2016,12.308409857280342
2896,Sidney Umude,Youngstown St.,2015-2016,16.244277078202465
2897,Sidy Djitte,Clemson,2015-2016,32.549407413186884
2898,Sidy Ndir,New Mexico St.,2015-2016,18.228399890221457
2899,Silas Melson,Gonzaga,2015-2016,16.38555293811501
2900,Siler Schneider,UC Davis,2015-2016,10.228721241511392
2901,Simi Socks,Incarnate Word,2015-2016,17.312203963484194
2902,Sindarius Thornwell,South Carolina,2015-2016,8.605130675954237
2903,Sir Washington,Eastern Washington,2015-2016,17.721557772178052
2904,Skal Labissiere,Kentucky,2015-2016,7.434736092956945
2905,Skye Johnson,Delaware,2015-2016,6.304159178198463
2906,Skylar Spencer,San Diego St.,2015-2016,20.527281377889917
2907,Solomon Poole,Florida Atlantic,2015-2016,11.748529548652385
2908,Spencer Collins,Wofford,2015-2016,22.616254097841903
2909,Spencer Mathis,Northern Colorado,2015-2016,8.477302295288327
2910,Spencer Parker,Bowling Green,2015-2016,24.917495548626217
2911,Spencer Weisz,Princeton,2015-2016,22.75000722566876
2912,Stacy Davis,Pepperdine,2015-2016,27.61755513311383
2913,Staphon Blair,Central Florida,2015-2016,21.04918799828198
2914,Stefan Gonzalez,St. Mary's,2015-2016,13.732741707272627
2915,Stefan Jankovic,Hawaii,2015-2016,38.58365817869524
2916,Stefan Jovanovic,Hawaii,2015-2016,19.084966881442536
2917,Stefan Moody,Mississippi,2015-2016,11.101802575396752
2918,Stephan Holm,Montana St.,2015-2016,16.230492841716696
2919,Stephan Jiggetts,Fairleigh Dickinson,2015-2016,15.462727340237235
2920,Stephen Brown,Bucknell,2015-2016,25.29001083182904
2921,Stephen Croone,Furman,2015-2016,30.615129791857054
2922,Stephen Domingo,California,2015-2016,5.432899507578408
2923,Stephen Hurt,Kansas St.,2015-2016,16.031305235424966
2924,Stephen Lennox,Idaho State,2015-2016,13.355639458045744
2925,Stephen Thompson Jr.,Oregon St.,2015-2016,25.206603482775485
2926,Stephen Ugochukwu,McNeese St.,2015-2016,25.612056701566633
2927,Stephen Zimmerman Jr.,UNLV,2015-2016,24.275332490020787
2928,Stephon Jelks,Mercer,2015-2016,29.04970783215304
2929,Sterling Brown,Southern Methodist,2015-2016,27.69310176047573
2930,Sterling Gibbs,Connecticut,2015-2016,20.341075993329916
2931,Sterling Smith,Pittsburgh,2015-2016,17.635363794012058
2932,Sterling Taplin,Tulsa,2015-2016,13.021798179416026
2933,Stetson Billings,Arkansas-Little Rock,2015-2016,1.8878004394951433
2934,Steve McElvene,Dayton,2015-2016,26.19040802875814
2935,Steve Rogers,Alabama St.,2015-2016,9.571198896292668
2936,Steve Santa Ana,Elon University,2015-2016,19.652929049319344
2937,Steve Vasturia,Notre Dame,2015-2016,18.245702955592765
2938,Steven Burrough,No.Carolina A&T,2015-2016,14.958981370977595
2939,Steven Cook,Princeton,2015-2016,25.371377514293467
2940,Steven Haney,Loyola Marymount,2015-2016,17.161297903299126
2941,Steven Jones,UC Riverside,2015-2016,6.3600912150853635
2942,Steven Spieth,Brown,2015-2016,25.275013669446114
2943,Steven Whitley,Robert Morris,2015-2016,8.329823737940059
2944,Steven Wronkoski,Louisiana-Lafayette,2015-2016,13.957343354498898
2945,Stevie Browning,Marshall,2015-2016,19.95205896986462
2946,Stone Gettings,Cornell,2015-2016,6.87581122007112
2947,Stuckey Mosley,Toledo,2015-2016,19.453762373286867
2948,Sviatoslav Mykhailiuk,Kansas,2015-2016,10.893034303752868
2949,T.J. Carpenter,Nicholls State,2015-2016,16.219207826181194
2950,T.J. Cline,Richmond,2015-2016,36.7855635411939
