,PLAYER,TEAM,YEAR,PER
2467,Pat Connaughton,Notre Dame,2011-2012,22.88675344416489
2468,Pat Moore,Colgate,2011-2012,21.975657301162453
2469,Patric Young,Florida,2011-2012,3.954580457673979
2470,Patrick Hazel,Boston U,2011-2012,24.869580986015237
2471,Patrick Heckmann,Boston College,2011-2012,18.419384762050043
2472,Patrick Jackson,Kent St.,2011-2012,13.597493863571161
2473,Patrick Konan,New Hampshire,2011-2012,20.498911710699836
2474,Patrick Miller,Tennessee St.,2011-2012,7.5721224227745125
2475,Patrick Mitchell,North Dakota,2011-2012,11.376284229002549
2476,Patrick Nyeko,Nevada,2011-2012,7.633921541780088
2477,Patrick Onwenu,Texas Southern,2011-2012,20.77545044787399
2478,Patrick Richard,McNeese St.,2011-2012,32.76285137565889
2479,Patrick Robinson,Northwestern St.,2011-2012,12.634090099018598
2480,Patrick Saunders,Princeton,2011-2012,17.61398494388489
2481,Patrik Auda,Seton Hall,2011-2012,21.79876848650191
2482,Paul Crosby,Mississippi Valley State,2011-2012,25.57780350528509
2483,Paul Garnica,Northern Colorado,2011-2012,21.557174471765574
2484,Paul Gombwer,Charleston Southern,2011-2012,18.19804587890928
2485,Paul Jesperson,Virginia,2011-2012,0.6790976674632702
2486,Paul Scotland,Bethune-Cookman,2011-2012,15.78727688115926
2487,Paul Williams,Dayton,2011-2012,15.80403093945393
2488,Pendarvis Williams,Norfolk State,2011-2012,29.459181427723294
2489,Percy Gibson,Iowa St.,2011-2012,33.58607876654707
2490,Percy Woods,Maryland - E. Shore,2011-2012,14.609964525786364
2491,Perris Blackwell,San Francisco,2011-2012,31.186441666724075
2492,Perry Jones III,Baylor,2011-2012,32.19587640415737
2493,Perry Webster,Cal St. Fullerton,2011-2012,16.061751024051574
2494,Peter Roberson,Grambling State,2011-2012,21.32287749217767
2495,Peyton Siva,Louisville,2011-2012,19.89646704111226
2496,Phil Beans,Holy Cross,2011-2012,15.355666694400949
2497,Phil Gaetano,Sacred Heart,2011-2012,14.294315726620507
2498,Phil Greene,St. John's,2011-2012,14.41520462233381
2499,Phil Martin,UC Riverside,2011-2012,26.295458161424712
2500,Phil Pressey,Missouri,2011-2012,11.43685198175901
2501,Phil Taylor,Florida International,2011-2012,23.3774438576142
2502,Phil Wait,Monmouth-NJ,2011-2012,12.264959941091021
2503,Phillip Crawford,Alabama St.,2011-2012,26.45399449445075
2504,Phillip McDonald,New Mexico,2011-2012,12.603455568208576
2505,Pierce Hornung,Colorado St.,2011-2012,40.17017726183203
2506,Pierre Jackson,Baylor,2011-2012,33.344543691042425
2507,Pierre Jordan,Georgia Tech,2011-2012,6.487357776011866
2508,Pierre Miller,Presbyterian,2011-2012,21.23279991394796
2509,Pierre Sneed,Ball St.,2011-2012,6.917822977275227
2510,Pierri Henry,Charlotte,2011-2012,23.710736287981536
2511,Pieter Prinsloo,Marist,2011-2012,9.969211833375912
2512,Pina Guillaume,Maryland - E. Shore,2011-2012,13.01207253864516
2513,Presano Bell,South Carolina State,2011-2012,17.886793946020404
2514,Preston Blackmon,Savannah State,2011-2012,21.19387798090101
2515,Preston Medlin,Utah St.,2011-2012,35.904830571022245
2516,Preston Purifoy,UAB,2011-2012,21.56460199841659
2517,Preston Ross,Western Carolina,2011-2012,22.292303899504912
2518,Prince Obasi,Seattle,2011-2012,19.203098218938248
2519,Prince Okoroh,Howard,2011-2012,18.616198758619383
2520,Quasim Pugh,Norfolk State,2011-2012,15.573971468337
2521,Quentin Jones,MD Baltimore Cty,2011-2012,8.708661624057083
2522,Quin Cooper,Southeastern Louisiana,2011-2012,1.0172446409185678
2523,Quinard Jackson,N.C. Asheville,2011-2012,18.205148241209304
2524,Quincy Acy,Baylor,2011-2012,34.073436021673054
2525,Quincy Diggs,Akron,2011-2012,20.50489093441455
2526,Quincy Ford,Northeastern,2011-2012,29.816293079399077
2527,Quincy Lawson,Loyola Marymount,2011-2012,21.152810406827818
2528,Quincy Miller,Baylor,2011-2012,29.438634301806808
2529,Quincy Roberts,Grambling State,2011-2012,34.09630834097606
2530,Quincy Taylor,UAB,2011-2012,9.211888569091903
2531,Quincy Ukaigwe,Chicago St.,2011-2012,3.76252657202826
2532,Quinn Cook,Duke,2011-2012,29.46793564482754
2533,Quinn McDowell,William & Mary,2011-2012,23.704864798173
2534,Quinten Rollins,Miami (OH),2011-2012,39.081207586762915
2535,Quintin Dailey,Eastern Michigan,2011-2012,17.248838991692388
2536,Quinton Doggett,Southern,2011-2012,2.922548555790579
2537,Quinton Upshur,VMI,2011-2012,18.123030348658954
2538,Quintrell Thomas,UNLV,2011-2012,31.417764882628312
2539,R.J Griffin,Dartmouth,2011-2012,14.180147618795406
2540,R.J. Buck,No.Carolina A&T,2011-2012,15.320782803084908
2541,R.J. Evans,Holy Cross,2011-2012,29.249563017730434
2542,R.J. McCray,Louisiana-Monroe,2011-2012,15.562713008935
2543,R.J. Price,Radford,2011-2012,20.852468937427403
2544,R.J. Scott,Troy,2011-2012,19.696986025653818
2545,R.J. Slawson,South Carolina,2011-2012,7.260291743737747
2546,R.J. Williams,Loyola-Maryland,2011-2012,12.4899094547812
2547,RJ Hall,Marist,2011-2012,15.498540831682467
2548,RJ Mahurin,Indiana St.,2011-2012,26.630658285038468
2549,Ra'Shad James,Iona,2011-2012,30.437551783516927
2550,Raheem Appleby,Louisiana Tech,2011-2012,29.402373128812503
2551,Raheem Singleton,Maine,2011-2012,21.812889484050082
2552,Rahlir Hollis-Jefferson,Temple,2011-2012,26.970999245511106
2553,Raijon Kelly,Samford,2011-2012,21.16522336435368
2554,Rakeem Christmas,Syracuse,2011-2012,23.78474051541272
2555,Rakeem Dickerson,Arkansas St.,2011-2012,12.75060904640052
2556,Rakim Sanders,Fairfield,2011-2012,35.6717523930018
2557,Ralph Hill,Dayton,2011-2012,20.227210841489214
2558,Ralph Sampson III,Minnesota,2011-2012,25.412588201637305
2559,Ralph Watts,Albany,2011-2012,10.689737623295597
2560,Ralston Turner,Louisiana State,2011-2012,15.05739782480703
2561,Ramell Taylor,Southern Utah,2011-2012,16.54179709596489
2562,Ramon Eaton,Pepperdine,2011-2012,7.835709556859135
2563,Ramon Galloway,La Salle,2011-2012,27.710834286061093
2564,Ramone Moore,Temple,2011-2012,27.594293244817646
2565,Randal Holt,Kent St.,2011-2012,28.44009552503674
2566,Randy Davis,Ball St.,2011-2012,26.782756895300167
2567,Randy Dezouvre,Iona,2011-2012,21.885569065833227
2568,Raphael Jordan,Bryant,2011-2012,15.748351130825885
2569,Raphial Putney,Massachusetts,2011-2012,28.689982443656085
2570,Rashaad Richardson,Georgia St,2011-2012,20.181104129178262
2571,Rashad Green,San Francisco,2011-2012,25.07540719533321
2572,Rashad Hassan,Savannah State,2011-2012,34.654057068502745
2573,Rashad Madden,Arkansas,2011-2012,4.250781990911776
2574,Rashad Savage,Cal. State - Bakersfield,2011-2012,19.533117094736333
2575,Rashard McGill,Southern Miss,2011-2012,1.5663771748575457
2576,Rashard McGill,Southern Mississippi,2011-2012,9.660929942085653
2577,Raven Barber,Mount St. Mary's,2011-2012,24.495020923607715
2578,Ray Chambers,Troy,2011-2012,21.172177250193812
2579,Ray Jones Jr.,Southern Utah,2011-2012,24.994512655670846
2580,Ray McCallum,Detroit,2011-2012,32.621069941678186
2581,Ray Turner,Texas A&M,2011-2012,15.206912738798682
2582,Ray Willis,North Carolina Central,2011-2012,24.829356400972813
2583,Raymond Cintron,Middle Tennessee St.,2011-2012,22.588356685742333
2584,Raymond Cowels III,Santa Clara,2011-2012,23.77603641836189
2585,Raymond Gregory,Jackson State,2011-2012,11.43945230187469
2586,Raymond Taylor,Florida Atlantic,2011-2012,17.37298964361693
2587,Raymone Andrews,Louisiana-Lafayette,2011-2012,14.76591765175099
2588,Rayvonte Rice,Drake,2011-2012,32.75335484591668
2589,Reese Holliday,Toledo,2011-2012,19.178479244089583
2590,Reggie Arceneaux,Wright St.,2011-2012,13.958108040933741
2591,Reggie Bullock,North Carolina,2011-2012,14.595167521520732
2592,Reggie Chamberlain,UMKC,2011-2012,34.46838334961903
2593,Reggie Fondren,Arkansas-Little Rock,2011-2012,13.74410225890147
2594,Reggie Groves,Canisius,2011-2012,14.09512648756165
2595,Reggie Hamilton,Oakland,2011-2012,47.152551150321024
2596,Reggie Hearn,Northwestern,2011-2012,10.129270946764
2597,Reggie Johnson,Miami - Florida,2011-2012,32.708039613297146
2598,Reggie Keely,Ohio,2011-2012,12.383342390840538
2599,Reggie Lewis,Florida A&M,2011-2012,18.305183475447514
2600,Reggie Middleton,Winthrop,2011-2012,27.41294324480735
2601,Reggie Moore,Washington St.,2011-2012,20.479117239470657
2602,Reggie Reed,SIU - Edwardsville,2011-2012,8.382705559119735
2603,Reggie Spencer,Northeastern,2011-2012,21.751759087398515
2604,Reggie Willhite,Yale,2011-2012,29.30803622857793
2605,Reginald Buckner,Mississippi,2011-2012,7.535055570194814
2606,Reginald Martin,Alabama A&M,2011-2012,2.1536092615386515
2607,Reid Koenen,Texas State,2011-2012,19.476528502617068
2608,Remy Abell,Indiana,2011-2012,8.628179196941561
2609,Remy Roberts-Burnett,Western Illinois,2011-2012,15.897188249837622
2610,Renado Parker,Portland St.,2011-2012,27.863510832747647
2611,Renaldo Woolridge,Tennessee,2011-2012,3.8431085075940454
2612,Renardo Sidney,Mississippi St.,2011-2012,29.290358920415986
2613,Rhamel Brown,Manhattan,2011-2012,35.03476782334592
2614,Rian Pearson,Toledo,2011-2012,34.048729405372896
2615,Ricardo Andreotti,South Dakota,2011-2012,8.416711565514174
2616,Ricardo Glenn,South Carolina Upstate,2011-2012,36.57872166897554
2617,Ricardo Johnson,Ohio,2011-2012,10.546088781748427
2618,Ricardo Ratliffe,Missouri,2011-2012,17.121800206532907
2619,Richard Brown,Furman,2011-2012,22.30243062315095
2620,Richard Conner,Savannah State,2011-2012,7.883323815066073
2621,Richard Howell,N.C. State,2011-2012,30.65596287019251
2622,Richard Ross,Old Dominion,2011-2012,22.985094418607094
2623,Richard Wonnell,Toledo,2011-2012,6.230000912177826
2624,Richie Edwards,Valparaiso,2011-2012,28.273562035485938
2625,Rickey Scott,Arkansas,2011-2012,4.37109222054863
2626,Ricky Johnson,Bethune-Cookman,2011-2012,17.25385919272183
2627,Ricky Tarrant,Tulane,2011-2012,30.910253860913052
2628,Ricky Taylor,Chattanooga,2011-2012,22.212836214494715
2629,Rico Ferguson,Campbell,2011-2012,16.509962208990288
2630,Riley Grafft,American U.,2011-2012,23.08283009642702
2631,Rinaldo Mafra,Jacksonville St.,2011-2012,11.693502543635223
2632,Rion Brown,Miami - Florida,2011-2012,24.84701867782495
2633,Rob Belcore,Pennsylvania,2011-2012,24.15560992833304
2634,Rob Brandenberg,VCU,2011-2012,21.965744732116008
2635,Rob Chubb,Auburn,2011-2012,18.22437589078937
2636,Rob Delaney,Lafayette,2011-2012,9.902444473809863
2637,Rob Johnson,Norfolk State,2011-2012,17.55227286045752
2638,Rob Jones,St. Mary's,2011-2012,18.4301644349583
2639,Rob Lewis,Denver,2011-2012,25.939066624902857
2640,Rob Loe,Saint Louis,2011-2012,22.310131743867856
2641,Rob Poole,Siena,2011-2012,15.855509949492426
2642,Rob Wilson,Wisconsin,2011-2012,23.031118193305225
2643,Robbie Hummel,Purdue,2011-2012,20.574376669478347
2644,Robby Ptacek,Central Conn. St.,2011-2012,23.951585514145105
2645,Robert Brown,Virginia Tech,2011-2012,17.48000802560707
2646,Robert Covington,Tennessee St.,2011-2012,14.875352249403722
2647,Robert Crawford,Central Arkansas,2011-2012,27.88553849850542
2648,Robert Garrett,Santa Clara,2011-2012,14.274984390627385
2649,Robert Goff,Marshall,2011-2012,18.937484051085377
2650,Robert Lewandowski,Texas Tech,2011-2012,12.904682652580789
2651,Robert Mansell,Binghamton,2011-2012,21.44250031845214
2652,Robert Nwankwo,Towson,2011-2012,33.763452237057116
2653,Robert Nyakundi,Southern Methodist,2011-2012,29.96815210803646
2654,Robert Olson,Loyola-Maryland,2011-2012,27.698442086844544
2655,Robert Sacre,Gonzaga,2011-2012,33.64478334579186
2656,Robert Sampson,East Carolina,2011-2012,22.661419802136255
2657,Robert Smith,UC Riverside,2011-2012,18.466531129456094
2658,Robert Thurman,California,2011-2012,12.84768174149874
2659,Robert Williams,UAB,2011-2012,16.93675375308161
2660,Roberto Colonette,Manhattan,2011-2012,30.427108178717717
2661,Roberto Nelson,Oregon St.,2011-2012,25.459480786800537
2662,Rod Days,Central Florida,2011-2012,0.6564067330302439
2663,Rod Hall,Clemson,2011-2012,13.764446438852636
2664,Rod Odom,Vanderbilt,2011-2012,10.927031677635801
2665,Rod Singleton,Montana St.,2011-2012,17.207398514879976
2666,Roderick Pearson Jr.,Oral Roberts,2011-2012,18.964979600152123
2667,Rodney Clinkscales,Southern Methodist,2011-2012,17.378210324511866
2668,Rodney Cooper,Alabama,2011-2012,5.029564674243967
2669,Rodney Glasgow,VMI,2011-2012,14.888341312543748
2670,Rodney Hood,Mississippi St.,2011-2012,23.477469603017695
2671,Rodney McCauley,Norfolk State,2011-2012,12.631408223193459
2672,Rodney McGruder,Kansas St.,2011-2012,32.918839955170604
2673,Rodney Williams,Minnesota,2011-2012,32.95481563136826
2674,Roger Franklin,North Texas,2011-2012,20.431626030887042
2675,Rokas Cesnulevicius,Evansville,2011-2012,9.744075883542614
2676,Romain Henry,Kennesaw St.,2011-2012,5.705986128740357
2677,Roman Higgins,Grambling State,2011-2012,-1.2116725340189223
2678,Romario Souza,Louisiana Tech,2011-2012,31.060839546041723
2679,Romero Osby,Oklahoma,2011-2012,15.673100136138958
2680,Ron Anderson,South Florida,2011-2012,22.235034081448205
2681,Ron Bracey,Stony Brook,2011-2012,18.569997913663826
2682,Ron Burks,VMI,2011-2012,19.752405057301317
2683,Ron Giplaye,Providence,2011-2012,16.888786113419492
2684,Ron Spencer,Maryland - E. Shore,2011-2012,21.09680207243104
2685,Ronald March Jr.,Houston Baptist,2011-2012,24.066772696174166
2686,Ronald Nored,Butler,2011-2012,22.998818683407627
2687,Ronald Roberts,St. Joseph's,2011-2012,32.84535650006034
2688,Ronald Wright,Prairie View A&M,2011-2012,11.8666664029731
2689,Rondale Livas,Grambling State,2011-2012,3.4810069670587627
2690,Ronnie Boggs,Jacksonville St.,2011-2012,24.580202021399025
2691,Ronrico White,Chattanooga,2011-2012,19.739852746834455
2692,Rontrell Bailey,Arkansas-Pine Bluff,2011-2012,12.82644927188062
2693,Roosevelt Johnson,Southeastern Louisiana,2011-2012,27.66022202660306
2694,Roosevelt Jones,Butler,2011-2012,22.47952127384216
2695,Roscoe Smith,Connecticut,2011-2012,17.080328461405237
2696,Ross Rivera,Pacific,2011-2012,33.65905664422548
2697,Ross Travis,Penn St.,2011-2012,20.0770888276485
2698,Roy-Devyn Marble,Iowa,2011-2012,10.933657845718995
2699,Royce O'Neale,Denver,2011-2012,33.390039381766485
2700,Royce White,Iowa St.,2011-2012,34.77140078566515
2701,Ruben Cabrera,Texas-Pan American,2011-2012,14.607850323555333
2702,Rudy Turner,McNeese St.,2011-2012,27.863202818253626
2703,Rundell Mauge,Pacific,2011-2012,27.23935451669587
2704,Ruslan Pateev,Arizona St.,2011-2012,18.5899218541748
2705,Russ Smith,Louisville,2011-2012,28.091263517786317
2706,Russell Hill,Southern,2011-2012,0.2852517648599629
2707,Russell Johnson,Robert Morris,2011-2012,22.49676300935583
2708,Russell Powell,Jacksonville,2011-2012,9.508127478255135
2709,Ryan Allen,Wis.-Milwaukee,2011-2012,23.268009443680413
2710,Ryan Anderson,Boston College,2011-2012,25.98172785314071
2711,Ryan Bass,Oakland,2011-2012,21.918918922712567
2712,Ryan Boatright,Connecticut,2011-2012,25.97354507746369
2713,Ryan Broekhoff,Valparaiso,2011-2012,40.06919764934659
2714,Ryan Canty,Fordham,2011-2012,19.004059916357406
2715,Ryan Cook,MD Baltimore Cty,2011-2012,21.79249702232083
2716,Ryan Evans,Wisconsin,2011-2012,29.973309906334446
2717,Ryan Gesiakowski,Prairie View A&M,2011-2012,15.37142087705727
2718,Ryan Haggerty,Wis.-Milwaukee,2011-2012,9.703686429227675
2719,Ryan Hargrave,Presbyterian,2011-2012,11.66209190230182
2720,Ryan Hill,Bucknell,2011-2012,12.579606842634245
2721,Ryan Howley,UC Davis,2011-2012,22.38028833582787
2722,Ryan Kelly,Duke,2011-2012,35.211197438805684
2723,Ryan Manuel,Southern Methodist,2011-2012,19.511546769880095
2724,Ryan McCoy,Manhattan,2011-2012,7.587443225615539
2725,Ryan McTavish,Presbyterian,2011-2012,-0.714206342466976
2726,Ryan Nicholas,Portland,2011-2012,13.852110097098636
2727,Ryan Olander,Fairfield,2011-2012,23.775392295301153
2728,Ryan Pearson,George Mason,2011-2012,39.140292960293586
2729,Ryan Pierson,Northeastern,2011-2012,8.427277353963058
2730,Ryan Regis,New Jersey Tech,2011-2012,9.832648347291952
2731,Ryan Sawvell,Evansville,2011-2012,23.52385533825048
2732,Ryan Watkins,Boise St.,2011-2012,27.11072905673676
2733,Ryan Watts,Alabama St.,2011-2012,12.315077111415722
2734,Ryan Willen,Lafayette,2011-2012,16.708651258240177
2735,Ryan Williams,Central Arkansas,2011-2012,9.87245011026867
2736,Ryan Woods,New Jersey Tech,2011-2012,29.74338007530248
2737,Ryley Beaumont,Elon University,2011-2012,15.569063940209743
2738,Ryne Smith,Purdue,2011-2012,12.001618707267697
2739,Saah Nimley,Charleston Southern,2011-2012,21.955479130474135
2740,Sabatino Chen,Colorado,2011-2012,4.542872692248427
2741,Sam Dower,Gonzaga,2011-2012,31.163914853771352
2742,Sam Grooms,Oklahoma,2011-2012,8.970813398738052
2743,Sam Maniscalco,Illinois,2011-2012,2.8157980050406066
2744,Sam Martin,Yale,2011-2012,1.5741329667968198
2745,Sam McBeath,Nicholls State,2011-2012,16.6543341476867
2746,Sam McLaurin,Coastal Carolina,2011-2012,30.75481323211999
2747,Sam Mills,La Salle,2011-2012,19.838108448044174
2748,Sam Rowley,Albany,2011-2012,19.385593329152393
2749,Sam Thompson,Ohio St.,2011-2012,15.384771706338096
2750,Samme Givens,Drexel,2011-2012,32.846253824229876
2751,Sammy Schickel,New Jersey Tech,2011-2012,11.882440576481718
2752,Sammy Sutter,Illinois-Chicago,2011-2012,11.867778707290064
2753,Sammy Zeglinski,Virginia,2011-2012,6.505220925717359
2754,Sandi Marcius,Purdue,2011-2012,7.2884014395516035
2755,Sandro Carissimo,Vermont,2011-2012,20.390486310356433
2756,Sasa Borovnjak,Penn St.,2011-2012,17.95165562938772
2757,Savalance Townsend,Arkansas-Pine Bluff,2011-2012,29.035607372115727
2758,Scoop Jardine,Syracuse,2011-2012,29.53172631979994
2759,Scooter Gillette,Niagara,2011-2012,19.161992468346774
2760,Scott Bamforth,Weber St.,2011-2012,28.957516587089067
2761,Scott Christopherson,Iowa St.,2011-2012,24.53165745491472
2762,Scott Eatherton,St. Francis (PA),2011-2012,76.82437058360225
2763,Scott Machado,Iona,2011-2012,35.68321647747474
2764,Scott Martin,Notre Dame,2011-2012,17.58511632213875
2765,Scott Morris,New Hampshire,2011-2012,13.158675798647305
2766,Scott Saunders,Belmont,2011-2012,42.10102373953512
2767,Scott Thomas,Bowling Green,2011-2012,30.998222142328444
2768,Scott Wood,N.C. State,2011-2012,24.82777935696759
2769,Scottie Farrington,Louisiana-Lafayette,2011-2012,24.898522264044164
2770,Scottie Haralson,Tulsa,2011-2012,20.832375825499362
2771,Scottie Wilbekin,Florida,2011-2012,2.202656469340676
2772,Sean Armand,Iona,2011-2012,32.49431657784666
2773,Sean Carter,Massachusetts,2011-2012,21.93519073403334
2774,Sean Crawford,Fairfield,2011-2012,24.20165634698531
2775,Sean Esposito,Indiana - Purdue,2011-2012,22.260019635700715
2776,Sean Johnson,Duquesne,2011-2012,27.816942823507834
2777,Sean Kilpatrick,Cincinnati,2011-2012,30.67875321318327
2778,Sean McGonagill,Brown,2011-2012,20.506000956448812
2779,Sean Mosley,Maryland,2011-2012,8.04372936176778
2780,Sebastian Koch,Elon University,2011-2012,16.690153816707962
2781,Sedric Martin,Cal St. Fullerton,2011-2012,22.20960305548457
2782,Sei Paye,Texas-San Antonio,2011-2012,16.695941828199267
2783,Seth Curry,Duke,2011-2012,28.3147047228324
2784,Seth Hinrichs,Lafayette,2011-2012,13.36015027960482
2785,Seth Tuttle,Northern Iowa,2011-2012,41.49391271463829
2786,Shabazz Napier,Connecticut,2011-2012,28.72448757336185
2787,Shamarr Bowden,East Carolina,2011-2012,20.39946327289274
2788,Shamile Jeffers,Jacksonville,2011-2012,8.326810889230803
2789,Shamir Davis,Northwestern St.,2011-2012,26.056376714862004
2790,Shane Gibson,Sacred Heart,2011-2012,40.25447474098246
2791,Shane Harris-Tunks,Colorado,2011-2012,4.122125930836516
2792,Shane Larkin,Miami - Florida,2011-2012,21.476754091890523
2793,Shane Rillieux,Nicholls State,2011-2012,11.42672088495683
2794,Shane Southwell,Kansas St.,2011-2012,14.687862044152773
2795,Shane Walker,Loyola-Maryland,2011-2012,22.105047267048224
2796,Shannon Scott,Ohio St.,2011-2012,5.455511908503241
2797,Shaquil Barber,South Carolina State,2011-2012,8.422446987076958
2798,Shaquille Boga,Wis.-Milwaukee,2011-2012,13.343262939590025
2799,Shaquille Duncan,Morgan St.,2011-2012,22.190931258254228
2800,Shaquille Johnson,Marshall,2011-2012,22.079240983914936
2801,Shaquille Stokes,Hawaii,2011-2012,15.575816644705819
2802,Shaquille White-Miller,Texas-Arlington,2011-2012,16.03500632083153
2803,Shaun Noriega,South Florida,2011-2012,17.841161963032803
2804,Shavar Richardson,Florida Atlantic,2011-2012,21.82599378001097
2805,"Shawn Amiker, Jr.",Youngstown St.,2011-2012,6.304817267864237
2806,Shawn Hempsey,Air Force,2011-2012,3.7459873128153447
2807,Shawn Jones,Middle Tennessee St.,2011-2012,29.139474573261424
2808,Shawn Reid,Montana St.,2011-2012,21.609915360951696
2809,Shawn Stockton,Montana,2011-2012,6.863571556162389
2810,Shawn Williams,Southern Methodist,2011-2012,19.03354432187641
2811,Shay Shine,High Point,2011-2012,34.84348571322948
2812,Shayne Whittington,Western Michigan,2011-2012,27.242251513211805
2813,Shayok Shayok,Bradley,2011-2012,6.454413925929432
2814,Sheldon Cooley,East Tennessee St.,2011-2012,25.32921507334864
2815,Sheldon McClellan,Texas,2011-2012,3.0065707376432957
2816,Sheldon Strickland,Charleston Southern,2011-2012,18.372358822678073
2817,Shelton Mickell,Central Conn. St.,2011-2012,2.0964658025443694
2818,Shemiye McLendon,Hofstra,2011-2012,10.340464466670728
2819,Sherrard Brantley,Georgia,2011-2012,1.4292777278073332
2820,Sherrod Baldwin,Idaho State,2011-2012,15.82727228076369
2821,Sherrod Wright,George Mason,2011-2012,25.597083050998414
2822,Sherwood Brown,Florida Gulf Coast,2011-2012,32.984044139761075
2823,Shonn Miller,Cornell,2011-2012,27.23060097585811
2824,Simi Fajemisin,San Diego,2011-2012,5.16539857945088
2825,Simon McCormack,American U.,2011-2012,18.132295262935678
2826,Simuel Frazier,Howard,2011-2012,17.900558624539176
2827,Sir'Dominic Pointer,St. John's,2011-2012,16.73549930438117
2828,Skylar McBee,Tennessee,2011-2012,3.554761014058995
2829,Solomon Hill,Arizona,2011-2012,12.831158029834942
2830,Spencer Dinwiddie,Colorado,2011-2012,9.408728176258883
2831,Spencer Dixon,Kennesaw St.,2011-2012,19.55769836045808
2832,Stacy Wilson,Murray St.,2011-2012,21.0102702438759
2833,Stallon Saldivar,Northern Arizona,2011-2012,15.409941862985013
2834,Stan Brown,Lamar,2011-2012,22.11284550879661
2835,Stan Dulaire,Sacred Heart,2011-2012,18.759355048322394
2836,Stan Okoye,VMI,2011-2012,36.6369574002509
2837,Stanley Elliott Jr.,Bethune-Cookman,2011-2012,16.272992998531876
2838,Stefan Perunicic,St. Francis (NY),2011-2012,36.82676719173637
2839,Stefon Johnson,Gardner-Webb,2011-2012,23.22177559316755
2840,Stephan Hicks,CSU Northridge,2011-2012,30.937247540917877
2841,Stephawn Brown,Alabama St.,2011-2012,10.669475335805263
2842,Stephen Albrecht,Brown,2011-2012,18.46848000340676
2843,Stephen Franklin,Texas-San Antonio,2011-2012,26.90543434213707
2844,Stephen Hall,Jacksonville St.,2011-2012,20.022045651288888
2845,Stephen Holt,St. Mary's,2011-2012,14.964323295313811
2846,Stephen Madison,Idaho,2011-2012,14.986412034294144
2847,Stephen Maxwell,CSU Northridge,2011-2012,30.07031920935691
2848,Stephen Nwaukoni,Hofstra,2011-2012,20.88398332176238
2849,Stephen Rogers,Brigham Young,2011-2012,29.177171537201367
2850,Stephen Thomas,Indiana - Purdue,2011-2012,21.91461030765203
2851,Stephen Wilson,Savannah State,2011-2012,4.955371600207246
2852,Stephon Carter,Cal. State - Bakersfield,2011-2012,24.283513531697913
2853,Stephon Smith,San Jose St.,2011-2012,14.657398668878933
2854,Stephon Whyatt,St. Francis (PA),2011-2012,23.40710002896165
2855,Sterling Bailey,Nicholls State,2011-2012,15.00152564309541
2856,Sterling Carter,Seattle,2011-2012,22.43551503625627
2857,Sterling Gibbs,Texas,2011-2012,1.6523043458444842
2858,Sterling Melville,Colgate,2011-2012,19.889573074752107
2859,Steve Baker,Green Bay,2011-2012,18.076444178764216
2860,Steve Egee,Columbia,2011-2012,18.132336973300436
2861,Steve Glowiak,Sacred Heart,2011-2012,16.871425959918458
2862,Steve McWhorter,Indiana St.,2011-2012,6.887013323578824
2863,Steve Moore,Missouri,2011-2012,7.939738157502573
2864,Steve Moundou-Missi,Harvard,2011-2012,31.68587647411538
2865,Steve Rennard,Pennsylvania,2011-2012,14.304340523335435
2866,Steve Tchiengang,Vanderbilt,2011-2012,15.023311686291796
2867,Steve Tecker,South Dakota,2011-2012,9.869867561022907
2868,Steve Zack,La Salle,2011-2012,13.114191759180045
2869,Steven Cunningham,Troy,2011-2012,20.02123605415704
2870,Steven Danridge,Grambling State,2011-2012,7.705646900616835
2871,Steven Idlet,Tulsa,2011-2012,35.610305534379826
2872,Steven Kaspar,Bucknell,2011-2012,11.584746917024882
2873,Steven McClellan,Louisiana-Monroe,2011-2012,22.86916688714686
2874,Steven Pledger,Oklahoma,2011-2012,15.80781219324757
2875,Steven Roundtree,Oral Roberts,2011-2012,31.667199005891412
2876,Steven Shepp,Fresno St.,2011-2012,15.827656412507157
2877,Steven Werner,Sam Houston St.,2011-2012,28.87802633300189
2878,Stevie Mejia,Hofstra,2011-2012,14.131312577046685
2879,Stevie Taylor,Ohio,2011-2012,9.212546849538926
2880,Stian Berg,Northern Illinois,2011-2012,9.553300465053141
2881,Storm Warren,Louisiana State,2011-2012,32.07746042256489
2882,Stu Douglass,Michigan,2011-2012,3.77690083170058
2883,Stuart Lagerson,Texas-Arlington,2011-2012,7.878120278830282
2884,Sydney Coleman,Jackson State,2011-2012,12.352695618595163
2885,T.J. Bray,Princeton,2011-2012,21.87254721407295
2886,T.J. Buchanan,Rhode Island,2011-2012,13.90642596363152
2887,T.J. Curry,Marist,2011-2012,13.849449166442765
2888,T.J. DiLeo,Temple,2011-2012,17.634867703022977
2889,T.J. Diop,Seattle,2011-2012,8.52446143504445
2890,T.J. Hall,Ohio,2011-2012,6.956453905199487
2891,T.J. Lindsay,Southern Illinois,2011-2012,17.46430594266789
2892,T.J. McConnell,Duquesne,2011-2012,31.55473065099058
2893,T.J. Price,Western Kentucky,2011-2012,17.84426388881597
2894,T.J. Robinson,Long Beach St.,2011-2012,29.45580194197878
2895,T.J. Sapp,Clemson,2011-2012,10.848911341574615
2896,T.J. Taylor,UC Santa Barbara,2011-2012,11.576050978167995
2897,TJ Burke,UC Riverside,2011-2012,12.974282675402536
2898,TaShawn Thomas,Houston,2011-2012,12.51362333838319
