,PLAYER,TEAM,YEAR,PER
2588,Otis Livingston II,George Mason,2016-2017,23.169172210170213
2589,Ozante Fields,South Carolina State,2016-2017,10.355572136367174
2590,P.J. Hardy,Louisiana-Lafayette,2016-2017,16.362722515769143
2591,P.J. Thompson,Purdue,2016-2017,10.261874043375974
2592,PJ Dozier,South Carolina,2016-2017,8.363911484126673
2593,PJ Savoy,Florida St.,2016-2017,35.58747369168526
2594,Pablo Rivas,North Carolina Central,2016-2017,27.708248347051637
2595,Pancake Thomas,Western Kentucky,2016-2017,23.601839001037657
2596,Pape Diatta,Georgia,2016-2017,3.134994282215144
2597,Paris Austin,Boise St.,2016-2017,24.199246491461352
2598,Paris Collins,Jackson State,2016-2017,24.507188285045707
2599,Paris Lee,Illinois St.,2016-2017,29.70324883945183
2600,Parker Chitty,Eastern Kentucky,2016-2017,1.7205089569885397
2601,Parker Ernsthausen,Wright St.,2016-2017,19.14937856873754
2602,Parker Jackson-Cartwright,Arizona,2016-2017,7.218672013652511
2603,Parker Van Dyke,Utah,2016-2017,3.935162494702162
2604,Pat Andree,Lehigh,2016-2017,15.523930129772177
2605,Pat Birt,Tulsa,2016-2017,11.76209363910678
2606,Patrick Benzan,Holy Cross,2016-2017,20.67764768436275
2607,Patrick Cole,North Carolina Central,2016-2017,29.690978773711937
2608,Patrick Good,Appalachian St.,2016-2017,18.171560636248937
2609,Patrick Ingram,Idaho,2016-2017,8.156631467945092
2610,Patrick Muldoon,Eastern Illinois,2016-2017,14.91922711853994
2611,Patrick Robinson Jr.,Detroit Mercy,2016-2017,18.98831602385844
2612,Patrick Smith,Southern,2016-2017,1.0427827530315776
2613,Patrick Steeves,George Washington,2016-2017,21.60477104982864
2614,Patrick Szpir,Chicago St.,2016-2017,10.230140293718852
2615,Patrick Tape,Columbia,2016-2017,30.783428748995046
2616,Patrick Wallace,Charleston Southern,2016-2017,10.710270990722762
2617,Paul Baxter,Sam Houston St.,2016-2017,15.38814550546734
2618,Paul Miller,North Dakota State,2016-2017,27.421306552021754
2619,Paul Rowley,William & Mary,2016-2017,21.16579944677305
2620,Paul Thomas,Texas-El Paso,2016-2017,22.38177208668891
2621,Paul Watson,Fresno St.,2016-2017,18.235901158385524
2622,Paulius Satkus,James Madison,2016-2017,24.206234968194273
2623,Paulius Zalys,Lafayette,2016-2017,7.859037255891669
2624,Payten Ricks,Abilene Christian,2016-2017,11.377518352205866
2625,Payton Banks,Penn St.,2016-2017,18.279861827933313
2626,Payton Henson,Vermont,2016-2017,28.811025232210465
2627,Payton Pritchard,Oregon,2016-2017,10.472820544189174
2628,Payton Willis,Vanderbilt,2016-2017,15.223460092492791
2629,Perry Francois,Texas A&M CC,2016-2017,9.616839027910085
2630,Pervis Louder,Air Force,2016-2017,11.864279740015387
2631,Pete Miller,Princeton,2016-2017,18.28506140337099
2632,Peter Jok,Iowa,2016-2017,12.323874223544669
2633,Peter Kiss,Quinnipiac,2016-2017,20.578032092729714
2634,Petr Herman,Loyola Marymount,2016-2017,24.575134669396554
2635,Peyton Aldridge,Davidson,2016-2017,35.92092113019582
2636,Phil Cofer,Florida St.,2016-2017,9.598068745350632
2637,Phil Fayne,Illinois St.,2016-2017,28.49743499653543
2638,Phil Forte III,Oklahoma St.,2016-2017,25.498603055115343
2639,Phil Valenti,Canisius,2016-2017,27.125187428489625
2640,Phil Winston,Quinnipiac,2016-2017,15.644374769300297
2641,Philip Whittington,South Carolina Upstate,2016-2017,28.471857428766544
2642,Philipp Hartwich,Portland,2016-2017,6.490125887662463
2643,Phillip Carr,Morgan St.,2016-2017,27.80256858067394
2644,Pierre Sarr,Monmouth-NJ,2016-2017,18.958712491089376
2645,Pookie Powell,La Salle,2016-2017,28.965282553410105
2646,Prentiss Nixon,Colorado St.,2016-2017,19.095517489036713
2647,Preston Parks,The Citadel,2016-2017,31.424575208502773
2648,Prokop Slanina,Fordham,2016-2017,22.005570986590193
2649,Przemek Karnowski,Gonzaga,2016-2017,36.79824578049682
2650,QJ Peterson,VMI,2016-2017,33.491942834455465
2651,Quadir Welton,St. Peter's,2016-2017,27.63307479049536
2652,Quadri Moore,Cincinnati,2016-2017,14.652928476728611
2653,Quayson Williams,The Citadel,2016-2017,17.991472665032827
2654,Que Johnson,Western Kentucky,2016-2017,21.920794945613622
2655,Quentin Goodin,Xavier,2016-2017,11.254804619974772
2656,Quentin Jackson,Charlotte,2016-2017,14.1738729747305
2657,Quentin Snider,Louisville,2016-2017,23.08478010942455
2658,Quincy McKnight,Sacred Heart,2016-2017,23.648651837737084
2659,Quinn Taylor,St. Peter's,2016-2017,19.997677162136142
2660,Quinn Taylor,Utah St.,2016-2017,18.163637879873367
2661,Quinndary Weatherspoon,Mississippi St.,2016-2017,29.485521709839457
2662,Quinterian McConico,Alabama A&M,2016-2017,30.176627227411988
2663,Quinton Adlesh,Columbia,2016-2017,18.678789640047107
2664,Quinton Campbell,Southern Miss,2016-2017,20.865670273445055
2665,Quinton Everett,Montana St.,2016-2017,19.60100763008595
2666,Quinton Forrest,Bethune-Cookman,2016-2017,26.109548192421997
2667,Quinton Hooker,North Dakota,2016-2017,15.549316588067274
2668,Quinton Ray,Campbell,2016-2017,0.22956939348374572
2669,Quinton Rose,Temple,2016-2017,23.26700830758975
2670,Quinton Stephens,Georgia Tech,2016-2017,18.041821480180207
2671,R.J. Curington,DePaul,2016-2017,25.14833031126172
2672,R.J. White,NC-Greensboro,2016-2017,32.49540913154732
2673,RaShid Gaston,Xavier,2016-2017,29.84824245421359
2674,Racine Talla,IUPU - Ft. Wayne,2016-2017,2.7744127011118866
2675,Raekwon Miller,N.C. Asheville,2016-2017,14.644233873036075
2676,Raemond Robinson,Charleston Southern,2016-2017,14.30231643794491
2677,Raheem Johnson,Buffalo,2016-2017,26.898165193307623
2678,Raheem Watts,Southern Miss,2016-2017,9.349495986635791
2679,Rahim Williams,Youngstown St.,2016-2017,7.854513491175041
2680,Raiquan Clark,LIU Brooklyn,2016-2017,26.16312411991013
2681,Rakim Lubin,CSU Northridge,2016-2017,17.50930008260197
2682,Rakiya Battle,Alabama A&M,2016-2017,9.790783574926332
2683,Rakym Felder,South Carolina,2016-2017,5.031916774116897
2684,Ramel Thompkins,South Carolina Upstate,2016-2017,18.725417042102276
2685,Ramon Vila,Arizona State,2016-2017,14.262231114401967
2686,Ramone Snowden,James Madison,2016-2017,18.429396360464207
2687,Randall Gaskins Jr.,St. Francis (PA),2016-2017,32.7493164962092
2688,Randy Haynes,Old Dominion,2016-2017,9.384996108447988
2689,Randy Onwuasor,Southern Utah,2016-2017,31.759346215846694
2690,Randy Phillips,Radford,2016-2017,13.019431585585771
2691,Raquan Wilkins,East Carolina,2016-2017,7.9687185757091195
2692,Rashaan Holloway,Massachusetts,2016-2017,17.14260775627123
2693,Rashaan Surles,Mississippi Valley State,2016-2017,20.454990433883797
2694,Rashad Andrews,Southern,2016-2017,0.9552344769857636
2695,Rashad Jackson,Portland,2016-2017,6.532482645536889
2696,Rashad Lewis,Mercer,2016-2017,12.995105101001865
2697,Rashad Lindsey,Arkansas St.,2016-2017,16.05591371710564
2698,Rashard Kelly,Wichita St.,2016-2017,26.153107287468586
2699,Rashard Odomes,Oklahoma,2016-2017,12.383708617095492
2700,Rashaun Madison,North Carolina Central,2016-2017,13.186133420832494
2701,Rashawn Thomas,Texas A&M CC,2016-2017,40.66783827504142
2702,Rasheed Brooks,Mississippi,2016-2017,5.326094439714938
2703,Rasheed Worrell,Bowling Green,2016-2017,18.714384060458567
2704,Rasheem Dunn,St. Francis (NY),2016-2017,47.48147403722273
2705,Raul Frias,LIU Brooklyn,2016-2017,11.020016030264399
2706,Rauno Nurger,Wichita St.,2016-2017,22.33914983332375
2707,Rawle Alkins,Arizona,2016-2017,8.333864589104502
2708,Ray Barreno,Portland,2016-2017,7.348924013009199
2709,Ray Bowles,Pacific,2016-2017,17.724236589381487
2710,Ray Crossland,Eastern Illinois,2016-2017,20.224744499272862
2711,Ray Lee,Eastern Michigan,2016-2017,27.083328847393503
2712,Ray Ona Embo,Tulane,2016-2017,13.5662980113974
2713,RaySean Scott Jr.,Florida Gulf Coast,2016-2017,15.664326124224694
2714,Rayjon Tucker,Florida Gulf Coast,2016-2017,23.93346590456768
2715,Raymon Pratt,No.Carolina A&T,2016-2017,13.194907685181652
2716,Raymond Spalding,Louisville,2016-2017,26.85041265788519
2717,Reed Nikko,Missouri,2016-2017,6.2990716575061265
2718,Reed Tellinghuisen,South Dakota State,2016-2017,19.943172883275277
2719,Reed Timmer,Drake,2016-2017,25.598726123521697
2720,Reggie Agbeko,Saint Louis,2016-2017,18.18038813266533
2721,Reggie Baker,Bethune-Cookman,2016-2017,18.770257646780657
2722,Reggie Dillard,Presbyterian,2016-2017,14.999224588892343
2723,Reggie Jones,Western Michigan,2016-2017,25.052096538818017
2724,Reggie Lynch,Minnesota,2016-2017,29.842318594590587
2725,Reggie Oliver,Quinnipiac,2016-2017,10.808769073184648
2726,Reggie Reid,Florida Gulf Coast,2016-2017,9.789825070674222
2727,Reggie Theus Jr.,CSU Northridge,2016-2017,11.094107269303137
2728,Reggie Upshaw,Middle Tennessee St.,2016-2017,34.16306336809761
2729,Reginal Johnson,Alcorn St.,2016-2017,38.767099131826576
2730,Reginald Gee,Alabama St.,2016-2017,17.07046366312022
2731,Reginald Kissoonlal,Northwestern St.,2016-2017,12.76486673663797
2732,Reid Travis,Stanford,2016-2017,35.24682071548964
2733,Reilly Walsh,New Jersey Tech,2016-2017,8.898918311514857
2734,Remond Brown,Grambling State,2016-2017,22.486326464077322
2735,Remu Raitanen,San Francisco,2016-2017,14.52982054378173
2736,Rene Castro,Duquesne,2016-2017,19.099487508726472
2737,Reveal Chukwujekwu,Houston Baptist,2016-2017,22.455048011881825
2738,Rex Pflueger,Notre Dame,2016-2017,19.26040266335718
2739,Ria'n Holland,Mercer,2016-2017,32.43551434655373
2740,Richard Freudenberg,St. John's,2016-2017,-0.22778673312140965
2741,Richard Laku,McNeese St.,2016-2017,14.695570513426931
2742,Richard Peters,Cal St. Fullerton,2016-2017,5.895177746151184
2743,Richie Mitchell,Marist,2016-2017,10.964194346960511
2744,Rickey Brice Jr.,North Texas,2016-2017,17.807671924305282
2745,Rickey McGill,Iona,2016-2017,24.96006934427446
2746,Ricky Madison,High Point,2016-2017,17.006323445915562
2747,Ridge Shipley,Cal Poly SLO,2016-2017,20.561496484937106
2748,Riley LaChance,Vanderbilt,2016-2017,22.015974228122666
2749,Riley Norris,Alabama,2016-2017,4.494570443592813
2750,Rinardo Perry,Massachusetts Lowell,2016-2017,8.809154270635698
2751,Rob Edwards,Cleveland St.,2016-2017,24.98171811335953
2752,Rob Gray Jr.,Houston,2016-2017,13.214614001053928
2753,Rob Marberry,Lipscomb,2016-2017,31.225834847152573
2754,Rob Ukawuba,New Jersey Tech,2016-2017,16.234023278631042
2755,Robert Baker,Harvard,2016-2017,21.55226594973252
2756,Robert Cartwright,Stanford,2016-2017,15.504887155597896
2757,Robert Champion,Holy Cross,2016-2017,21.941656332234007
2758,Robert Franks,Washington St.,2016-2017,18.83328330612888
2759,Robert Hatter,Cornell,2016-2017,18.064083804520052
2760,Robert Hubbs III,Tennessee,2016-2017,4.756510997074788
2761,Robert Johnson,Indiana,2016-2017,7.7281672832994515
2762,Robert Jones III,Idaho State,2016-2017,19.533201490286675
2763,Robert Kelly Jr.,Savannah State,2016-2017,27.098942013094945
2764,Robert Montgomery,St. Francis (NY),2016-2017,26.89630292777354
2765,Robert Thomas III,Southern Miss,2016-2017,14.004547575188905
2766,Robert Williams,Texas A&M,2016-2017,20.701120434474223
2767,Roberto Mantovani,Robert Morris,2016-2017,5.959197137238406
2768,Roberto Vercellino,Northern Colorado,2016-2017,8.819054827170937
2769,Robin Jorch,Boise St.,2016-2017,18.40620471591612
2770,Rod Mills Jr.,Miami (OH),2016-2017,29.82247980898859
2771,Roderick Perkins,Winthrop,2016-2017,19.974223538084846
2772,Roderick Taylor,Louisiana-Monroe,2016-2017,5.320750555631107
2773,Rodney Bullock,Providence,2016-2017,27.937782889677454
2774,Rodney Chatman,Chattanooga,2016-2017,7.936582120811876
2775,Rodney Culver,Ohio,2016-2017,4.082241651833183
2776,Rodney Elliott,MD Baltimore City,2016-2017,22.147587779911767
2777,Rodney Elliott,MD Baltimore Cty,2016-2017,21.818078980412313
2778,Rodney Hunter,Columbia,2016-2017,8.661433852287892
2779,Rodney Pryor,Georgetown,2016-2017,30.592183933393674
2780,Rodney Purvis,Connecticut,2016-2017,16.797497528210876
2781,Rodney Simeon,Alabama St.,2016-2017,20.914743506902177
2782,Rodney Williams,Drexel,2016-2017,29.209786862299225
2783,Rodrick Caldwell,Bowling Green,2016-2017,17.278631898147836
2784,Roger Moute a Bidias,California,2016-2017,5.589232675922249
2785,Rokas Gustys,Hofstra,2016-2017,27.182267459458593
2786,Roland Nyama,Stony Brook,2016-2017,21.088794703696912
2787,Roman Sorkin,Oregon,2016-2017,11.705616582472107
2788,Romelo Banks,North Florida,2016-2017,18.062482036571737
2789,Ron Patterson,Indiana - Purdue,2016-2017,25.82492123900217
2790,Ron Trapps,North Carolina Central,2016-2017,12.193629941389926
2791,Ronald Delph,Florida Atlantic,2016-2017,25.910431077663134
2792,Ronnie Boyce III,San Francisco,2016-2017,35.35583390086894
2793,Ronnie Johnson,Auburn,2016-2017,26.054371108543595
2794,Ronnie Stacy,Oregon St.,2016-2017,2.4620982196884427
2795,Ronnye Beamon,Morehead St.,2016-2017,14.030604546671757
2796,Ronshad Shabazz,Appalachian St.,2016-2017,21.074527245008557
2797,Roschon Prince,Long Beach St.,2016-2017,23.323626099883228
2798,Roydell Brown,Louisiana-Lafayette,2016-2017,12.984840581423558
2799,Ruben Arroyo,Presbyterian,2016-2017,13.34497359968613
2800,Ruben Guerrero,South Florida,2016-2017,17.448769776977876
2801,Rudy Stradnieks,Southern Illinois,2016-2017,16.18041020057338
2802,Russell Woods,Missouri,2016-2017,5.977993029520627
2803,Rusty Reigel,Davidson,2016-2017,11.981462790643477
2804,Ryan Andino,Maryland - E. Shore,2016-2017,18.4148658488113
2805,Ryan Bernstein,Maine,2016-2017,11.602789773816628
2806,Ryan Betley,Pennsylvania,2016-2017,28.097618110894807
2807,Ryan Cline,Purdue,2016-2017,8.302299469053342
2808,Ryan Custer,Wright St.,2016-2017,14.416034312781635
2809,Ryan Daly,Delaware,2016-2017,16.07730219966412
2810,Ryan Fazekas,Providence,2016-2017,13.95060495764135
2811,Ryan Funk,Marist,2016-2017,19.804473789993523
2812,Ryan Johnson,Mercer,2016-2017,19.907005678094094
2813,Ryan Jones,Massachusetts Lowell,2016-2017,18.730813838315903
2814,Ryan Keenan,Pepperdine,2016-2017,7.623367178191262
2815,Ryan Kemrite,Liberty,2016-2017,28.163491859600132
2816,Ryan Kreklow,Missouri St.,2016-2017,9.74060288837029
2817,Ryan Kriener,Iowa,2016-2017,8.49891927070127
2818,Ryan Luther,Pittsburgh,2016-2017,20.172106261696825
2819,Ryan Manning,Air Force,2016-2017,22.57668089704405
2820,Ryan Mikesell,Dayton,2016-2017,17.874555438223435
2821,Ryan Pearson,Navy,2016-2017,5.977759079396433
2822,Ryan Richardson,Weber St.,2016-2017,14.650064487102174
2823,Ryan Sawvell,Wofford,2016-2017,20.870618485595287
2824,Ryan Smith,Tulane,2016-2017,19.689035194145802
2825,Ryan Taylor,Evansville,2016-2017,28.286649018237476
2826,Ryan Taylor,Marshall,2016-2017,24.249975619729764
2827,Ryan Weber,Ball St.,2016-2017,19.063961552416803
2828,Ryan Welage,San Jose St.,2016-2017,22.290830682148673
2829,Ryan Woolridge,North Texas,2016-2017,22.32518073145509
2830,Sa'eed Nelson,American U.,2016-2017,21.927051779168767
2831,Sabastian Townes,Bryant,2016-2017,23.183070805948752
2832,Sabri Thompson,Northwestern St.,2016-2017,21.334440985973313
2833,Sagaba Konate,West Virginia,2016-2017,31.162559325446743
2834,Salif Boudie,Arkansas St.,2016-2017,9.751823957477937
2835,Sam Alabakis,Louisiana-Monroe,2016-2017,7.500423471863797
2836,Sam Bittner,Fresno St.,2016-2017,8.026692216454398
2837,Sam Burmeister,Incarnate Word,2016-2017,9.040577702347568
2838,Sam Cassell Jr.,Iona,2016-2017,19.756000312329387
2839,Sam Downey,Yale,2016-2017,27.86556082585076
2840,Sam Hauser,Marquette,2016-2017,24.377920693258094
2841,Sam Hunt,No.Carolina A&T,2016-2017,14.904881258135054
2842,Sam Ibiezugbe,Monmouth-NJ,2016-2017,11.551334716094331
2843,Sam Idowu,St. Peter's,2016-2017,35.93434482379007
2844,Sam Jones,Pennsylvania,2016-2017,18.77262586935247
2845,Sam Logwood,New Mexico,2016-2017,9.530990612284215
2846,Sam McDaniel,Louisiana-Monroe,2016-2017,18.091163480139667
2847,Sam Merrill,Utah St.,2016-2017,24.131753886000354
2848,Sam Miller,Dayton,2016-2017,19.419986889633932
2849,Sam Neumann,Montana St.,2016-2017,19.377974131593888
2850,Sam Schwietz,MD Baltimore City,2016-2017,23.335574577363452
2851,Sam Singer,California,2016-2017,7.663284610071508
2852,Sam Timmins,Washington,2016-2017,3.755649806615884
2853,Sam Walters,UC Santa Barbara,2016-2017,14.206298566516521
2854,Sami Eleraky,Pacific,2016-2017,3.9729114935844394
2855,Samir Doughty,VCU,2016-2017,19.57547059461984
2856,Sammis Reyes,Tulane,2016-2017,3.965647974095517
2857,Sammy Mojica,Drexel,2016-2017,20.957783173213482
2858,Samson Usilo,Manhattan,2016-2017,10.22026922130238
2859,Sanjay Lumpkin,Northwestern,2016-2017,10.396515418181092
2860,Savonte Frazier,Tennessee Tech,2016-2017,8.392356511071323
2861,Sayeed Pridgett,Montana,2016-2017,13.520102796736769
2862,Schadrac Casimir,Iona,2016-2017,18.941418628132507
2863,Schnider Herard,Mississippi St.,2016-2017,15.300773452628285
2864,Scoochie Smith,Dayton,2016-2017,28.016749000371593
2865,Scott Mammel,Army,2016-2017,14.21073653430045
2866,Scott Meredith,St. Francis (PA),2016-2017,26.13483333162913
2867,Scott Ulaneo,Seattle,2016-2017,15.046232784182585
2868,Scottie Lindsey,Northwestern,2016-2017,13.529133441515976
2869,Sean Hoehn,Sacred Heart,2016-2017,14.080838881501315
2870,Sean Lloyd,Southern Illinois,2016-2017,15.037311288442497
2871,Sean McDermott,Butler,2016-2017,12.762270140712513
2872,Sean O'Brien,Colgate,2016-2017,22.852600607162245
2873,Sean O'Brien,Southern Illinois,2016-2017,23.332710740652693
2874,Sean O'Mara,Xavier,2016-2017,26.7813845363962
2875,Sean Sellers,Ball St.,2016-2017,19.025815460451856
2876,Sebastian Saiz,Mississippi,2016-2017,10.16033390282705
2877,Secean Johnson,UC Riverside,2016-2017,18.715164429334656
2878,Sedee Keita,South Carolina,2016-2017,1.3588269423876267
2879,Sedrick Barefield,Utah,2016-2017,5.0164051144554564
2880,Selvedin Planincic,Canisius,2016-2017,20.424345882300074
2881,Semi Ojeleye,Southern Methodist,2016-2017,36.571670933707104
2882,Sergej Vucetic,Evansville,2016-2017,11.42915084452989
2883,Seth Allen,Virginia Tech,2016-2017,24.54548303593156
2884,Seth Berger,Massachusetts,2016-2017,8.88396357508291
2885,Seth Dugan,Western Michigan,2016-2017,22.6307147951816
2886,Seth Towns,Harvard,2016-2017,26.333537044463522
2887,Seventh Woods,North Carolina,2016-2017,6.544794601663735
2888,Shack Scott,Wagner,2016-2017,10.741533835130744
2889,Shadell Millinghaus,Texas Tech,2016-2017,20.549936341717252
2890,Shake Milton,Southern Methodist,2016-2017,27.937535634507363
2891,Shakir Brown,James Madison,2016-2017,17.669512450261237
2892,Shamar Johnson,Loyola Marymount,2016-2017,16.938874080063147
2893,Shamorie Ponds,St. John's,2016-2017,31.657772277142286
2894,Shane Gatling,Niagara,2016-2017,13.738368676169388
2895,Shane Hammink,Valparaiso,2016-2017,29.155063756196537
2896,Shane Rector,Utah St.,2016-2017,19.005690230147568
2897,Shane Temara,North Texas,2016-2017,20.38963986180397
2898,Shane Whitfield,Campbell,2016-2017,20.56807679386779
2899,Shannon Evans II,Arizona State,2016-2017,25.977422498273274
2900,Shannon Hale,Alabama,2016-2017,2.6253057942541664
2901,Shaq Calhoun,South Alabama,2016-2017,12.055189421718577
2902,Shaq Carr,Grand Canyon,2016-2017,14.104179800470886
2903,Shaqquan Aaron,Southern California,2016-2017,20.531265685325593
2904,Shaquille Cleare,Texas,2016-2017,2.243889987157759
2905,Shaquille Doorson,Rutgers,2016-2017,13.413108520897495
2906,Shaquille Morris,Wichita St.,2016-2017,32.55023572099841
2907,Shaquille Preston,Prairie View A&M,2016-2017,9.00296650103917
2908,Shawn Anderson,Navy,2016-2017,25.29014527675823
2909,Shawn Johnson,Incarnate Word,2016-2017,26.170760623687915
2910,Shawn Montague,Sacred Heart,2016-2017,17.163835205058188
2911,Shawn O'Connell,Georgia Southern,2016-2017,21.618313600721283
2912,Shawn Occeus,Northeastern,2016-2017,13.74441184546029
2913,Shawn Prudhomme,Southern,2016-2017,3.13740438027856
2914,ShawnDre' Jones,Richmond,2016-2017,26.98595787181565
2915,Shay'rone Jett,Prairie View A&M,2016-2017,23.548333606742357
2916,Sheldon Jeter,Pittsburgh,2016-2017,22.991191251388255
2917,Shelton Mitchell,Clemson,2016-2017,22.49987367363435
2918,Shembari Phillips,Tennessee,2016-2017,3.3443966361523194
2919,Shep Garner,Penn St.,2016-2017,17.661084496068526
2920,Sheriff Drammeh,Hawaii,2016-2017,11.817739465310604
2921,Sherron Dorsey-Walker,Oakland,2016-2017,21.56368265707665
2922,Sherron Wilson,Jackson State,2016-2017,4.914649377827755
2923,Shivaughn Wiggins,Coastal Carolina,2016-2017,18.589785800746313
2924,Shizz Alston Jr.,Temple,2016-2017,25.078195316603622
2925,Shon Briggs,Cal. State - Bakersfield,2016-2017,16.827858050701163
2926,Shyquan Gibbs,New Jersey Tech,2016-2017,8.58129770232454
2927,Sidy Djitte,Clemson,2016-2017,27.207456861390376
2928,Silas Melson,Gonzaga,2016-2017,20.724146316126504
2929,Siler Schneider,UC Davis,2016-2017,18.689363642700602
2930,Simi Socks,Incarnate Word,2016-2017,24.685745016387827
2931,Sindarius Thornwell,South Carolina,2016-2017,15.477253708313917
2932,Sir Washington,Eastern Washington,2016-2017,16.05443579739105
2933,Siyani Chambers,Harvard,2016-2017,22.709755065723606
2934,Skye Johnson,Delaware,2016-2017,7.387774471739344
2935,Skylar Mays,Louisiana State,2016-2017,21.08038599098307
2936,Skyler Flatten,South Dakota State,2016-2017,21.95134351072096
2937,Solomon Hainna,Evansville,2016-2017,9.10419717802346
2938,Solomon Mangham,Howard,2016-2017,15.346259414513128
2939,Solomon Young,Iowa St.,2016-2017,19.401189594586636
2940,Spencer Foley,Canisius,2016-2017,20.725369539925875
2941,Spencer Haldeman,Northern Iowa,2016-2017,16.718893271566756
2942,Spencer Littleson,Duquesne,2016-2017,9.481521028446453
2943,Spencer Rivers,UC Irvine,2016-2017,7.6253042714816015
2944,Spencer Weisz,Princeton,2016-2017,23.54931905244571
2945,Spike Albrecht,Purdue,2016-2017,6.498329314709309
2946,Stanford Robinson,Rhode Island,2016-2017,24.076401351637546
2947,Stanley Davis,Morgan St.,2016-2017,5.111656519985239
2948,Stavian Allen,Norfolk State,2016-2017,13.116308273943421
2949,Stefan Borovac,Massachusetts Lowell,2016-2017,6.014022643326863
2950,Stefan Jovanovic,Loyola Marymount,2016-2017,26.105223454059047
2951,Stephan Bennett,Texas Southern,2016-2017,25.614658756517844
2952,Stephan Jiggetts,Fairleigh Dickinson,2016-2017,17.536312609570352
2953,Stephaun Adams,Tennessee Tech,2016-2017,13.92256425050348
2954,Stephen Brown,Bucknell,2016-2017,26.65142382772431
2955,Stephen Domingo,California,2016-2017,2.826643554566745
2956,Stephen Lennox,Idaho State,2016-2017,10.239955626269596
2957,Stephen Thompson Jr.,Oregon St.,2016-2017,21.855097549330633
2958,Stephen Ugochukwu,McNeese St.,2016-2017,24.380049334836126
2959,Stephon Jelks,Mercer,2016-2017,22.786542394957753
2960,Sterling Brown,Southern Methodist,2016-2017,28.900068561076935
2961,Sterling Christy,Radford,2016-2017,8.101651834127143
2962,Sterling Taplin,Tulsa,2016-2017,18.80319892515425
2963,Stetson Billings,Little Rock,2016-2017,4.159790643625609
2964,Steve Rogers,Alabama St.,2016-2017,3.7376847093635814
2965,Steve Taylor Jr.,Toledo,2016-2017,29.30829625304651
2966,Steve Vasturia,Notre Dame,2016-2017,25.184651595850386
2967,Steven Beo,Brigham Young,2016-2017,9.15824826481032
2968,Steven Cook,Princeton,2016-2017,33.24051369860194
2969,Steven Davis,Wright St.,2016-2017,25.92197612625448
2970,Steven Enoch,Connecticut,2016-2017,11.461042004353773
2971,Steven Haney,Loyola Marymount,2016-2017,18.354470634276304
2972,Steven Santa Ana,Elon University,2016-2017,21.7301474944996
2973,Steven Spieth,Brown,2016-2017,30.33432347961849
2974,Stevie Browning,Marshall,2016-2017,24.944626094492126
2975,Stevie Clark,Oakland,2016-2017,22.133321465337026
2976,Stevie Jordan,Rider,2016-2017,20.819796535055016
2977,Stevie Repichowski,Nicholls State,2016-2017,13.343834493349199
2978,Stone Gettings,Cornell,2016-2017,25.606457567547718
2979,Sviatoslav Mykhailiuk,Kansas,2016-2017,10.01800002298192
2980,T.J. Bell,Indiana St.,2016-2017,26.285005227923104
2981,T.J. Cline,Richmond,2016-2017,35.42817120139546
2982,T.J. Cromer,East Tennessee St.,2016-2017,29.79999706172734
2983,T.J. Dunans,Auburn,2016-2017,12.727204163610056
2984,T.J. Henderson,Indiana - Purdue,2016-2017,20.79093317141512
2985,T.J. Thomas,Drake,2016-2017,17.42607954376306
2986,T.J. Wallace,Pacific,2016-2017,19.784034246214905
2987,T.J. Williams,Northeastern,2016-2017,34.017177699722275
2988,TJ Haws,Brigham Young,2016-2017,21.896818938502374
2989,TJ Holyfield,Stephen F. Austin,2016-2017,28.77983855041489
2990,TJ Lang,Auburn,2016-2017,13.050044840666216
2991,TJ Leaf,UCLA,2016-2017,38.908089980747626
2992,Ta'Jay Henry,Mississippi Valley State,2016-2017,24.91229356923038
2993,Tacko Fall,Central Florida,2016-2017,39.07700275836681
2994,Tadric Jackson,Georgia Tech,2016-2017,22.888026154979393
2995,Tafari Whittingham,Central Conn. St.,2016-2017,13.257599150134562
2996,Tahj Eaddy,SE Missouri St.,2016-2017,19.988024716668622
2997,Tahjai Teague,Ball St.,2016-2017,24.57892336298439
2998,Tahjere McCall,Tennessee St.,2016-2017,9.792376187712026
2999,Tai Odiase,Illinois-Chicago,2016-2017,29.958511110273385
3000,Tai Webster,Nebraska,2016-2017,13.054198658611778
3001,Tamas Bruce,Arkansas St.,2016-2017,34.62962082016368
3002,Tanksley Efianayi,Central Florida,2016-2017,15.298676229912253
3003,Tanner Krebs,St. Mary's,2016-2017,4.904646092768767
3004,Tanner Leissner,New Hampshire,2016-2017,31.839102369160177
3005,Tanner Rubio,Jacksonville,2016-2017,12.767396471296719
3006,Tanner Sanders,Oregon St.,2016-2017,4.027941434299427
3007,Tanner Schmit,Central Arkansas,2016-2017,11.54105074092264
3008,Tanveer Bhullar,New Mexico St.,2016-2017,23.830356959970974
3009,Tarik Phillip,West Virginia,2016-2017,26.42205580940261
3010,Tarin Smith,Duquesne,2016-2017,15.664118924661611
3011,Tariq Owens,St. John's,2016-2017,25.714912904941905
3012,Tarique Thompson,High Point,2016-2017,29.88316373984386
3013,Tarkus Ferguson,Illinois-Chicago,2016-2017,20.40732022343136
3014,Tashombe Riley,South Carolina State,2016-2017,25.165757435620904
3015,Taurean Thompson,Syracuse,2016-2017,30.061599489043573
3016,Tavario Miller,Texas A&M,2016-2017,9.293212723991548
