,PLAYER,TEAM,YEAR,PER
2614,Nate Jones,Bucknell,2017-2018,16.26488329826845
2615,Nate Kennell,Bradley,2017-2018,16.863766036922957
2616,Nate Mason,Minnesota,2017-2018,27.290151249175093
2617,Nate Nahimy,Mississippi Valley State,2017-2018,9.480828438172077
2618,Nate Navigato,Toledo,2017-2018,26.36069956398811
2619,Nate Pierre-Louis,Temple,2017-2018,25.778775952964395
2620,Nate Renfro,San Francisco,2017-2018,24.85101687624989
2621,Nate Reuvers,Wisconsin,2017-2018,13.691505631500046
2622,Nate Rohrer,Vermont,2017-2018,17.751700617397216
2623,Nate Sestina,Bucknell,2017-2018,25.202466828670346
2624,Nate Sherwood,Idaho,2017-2018,10.436049334094438
2625,Nate Watson,Providence,2017-2018,19.885957060402053
2626,Nathan Bain,Stephen F. Austin,2017-2018,18.096315018795124
2627,Nathan Cayo,Richmond,2017-2018,12.865849184224592
2628,Nathan Hawkins,Texas-Arlington,2017-2018,12.862486774112687
2629,Nathan Hoover,Wofford,2017-2018,21.3345400095144
2630,Nathan Knight,William & Mary,2017-2018,31.141655030505987
2631,Nathan Laing,Central Florida,2017-2018,16.211240003082565
2632,Naz Bohannon,Youngstown St.,2017-2018,17.229428303140683
2633,Nazeer Bostick,Penn St.,2017-2018,17.75397414901119
2634,Nedeljko Prijovic,Texas State,2017-2018,16.133282683465087
2635,Nehemiah Mack,Manhattan,2017-2018,11.190930458805136
2636,Nelly Cummings,Bowling Green,2017-2018,16.758013867993682
2637,Nelson Kaputo,St. Bonaventure,2017-2018,16.65781623844097
2638,Nic Thomas,Norfolk State,2017-2018,14.100435949741248
2639,Nicholas Baer,Iowa,2017-2018,10.198152693145015
2640,Nick Allen,Texas-San Antonio,2017-2018,17.373659174889912
2641,Nick Daniels,Oakland,2017-2018,16.756214260098897
2642,Nick Davis,South Alabama,2017-2018,21.71924216623069
2643,Nick Dixon,Texas Rio Grande Valley,2017-2018,30.10492237347902
2644,Nick Fuller,South Dakota,2017-2018,14.808356345292506
2645,Nick Garth,Lamar,2017-2018,16.662539467267184
2646,Nick Griffin,St. Peter's,2017-2018,18.458246668123415
2647,Nick Hamilton,California,2017-2018,7.530716176092332
2648,Nick Harris,Charleston,2017-2018,15.376755721165733
2649,Nick Havener,Boston U,2017-2018,16.48308359715044
2650,Nick Hopkins,Belmont,2017-2018,23.480705791903585
2651,Nick King,Middle Tennessee St.,2017-2018,33.96488277143898
2652,Nick Macarchuk,American U.,2017-2018,8.707200725116088
2653,Nick Masterson,Kennesaw St.,2017-2018,18.602348401166182
2654,Nick Mayo,Eastern Kentucky,2017-2018,25.439923333335624
2655,Nick McGlynn,Drake,2017-2018,22.24486964640766
2656,Nick Norton,UAB,2017-2018,26.54761080731253
2657,Nick Perkins,Buffalo,2017-2018,23.709415421704964
2658,Nick Powell,NC-Wilmington,2017-2018,4.421287104728255
2659,Nick Rakocevic,Southern California,2017-2018,24.628836046190656
2660,Nick Richards,Kentucky,2017-2018,6.054820696387504
2661,Nick Robinson,St. Joseph's,2017-2018,19.192416361081424
2662,Nick Rogers,Indiana - Purdue,2017-2018,9.653580166419149
2663,Nick Severado,Florida A&M,2017-2018,20.313821779419175
2664,Nick Sherod,Richmond,2017-2018,21.292760859659847
2665,Nick Ward,Michigan St,2017-2018,42.16660515828137
2666,Nick Weatherspoon,Mississippi State,2017-2018,21.558774821361244
2667,Nick Weiler-Babb,Iowa State,2017-2018,25.66629864343999
2668,Nickeil Alexander-Walker,Virginia Tech,2017-2018,25.267332801792044
2669,Nico Carvacho,Colorado St.,2017-2018,29.00866912658502
2670,Nicola Akele,Rhode Island,2017-2018,18.016564630819193
2671,Nicolas Claxton,Georgia,2017-2018,5.181038848859802
2672,Niem Stevenson,Texas Tech,2017-2018,24.00789473347372
2673,Nigel Jackson,Wagner,2017-2018,18.831547012737474
2674,Nigel Johnson,Virginia,2017-2018,7.498512218423414
2675,Nigel Ribeiro,Grambling State,2017-2018,11.206525568161258
2676,Nijal Pearson,Texas State,2017-2018,22.330697554987196
2677,Nik Popovic,Boston College,2017-2018,21.484889721913024
2678,Nike Sibande,Miami (OH),2017-2018,31.698688880412163
2679,Nikola Djogo,Notre Dame,2017-2018,15.86758669037003
2680,Nikola Scekic,South Florida,2017-2018,8.658257199006428
2681,Nnamdi Enechionyia,St. Peter's,2017-2018,12.281042267698963
2682,Noah Baumann,San Jose St.,2017-2018,11.616216463436334
2683,Noah Dickerson,Washington,2017-2018,7.2823891143326165
2684,Noah Frederking,Evansville,2017-2018,16.132479582898334
2685,Noah Horchler,North Florida,2017-2018,27.43952237187764
2686,Noah McCarty,Northern Illinois,2017-2018,9.384180309459852
2687,Noah Morgan,Fairleigh Dickinson,2017-2018,22.472155500374992
2688,Noah Thomas,Drake,2017-2018,12.548258719036538
2689,Noah Yates,Yale,2017-2018,17.42351566713475
2690,Noe Anabir,Youngstown St.,2017-2018,12.5682768747608
2691,Nojel Eastern,Purdue,2017-2018,9.178691062000665
2692,Nolan Gerrity,MD Baltimore County,2017-2018,18.69390760803827
2693,Nolan Narain,San Diego St.,2017-2018,20.60565199602837
2694,Norbertas Giga,Jacksonville St.,2017-2018,24.044121482398108
2695,Norense Odiase,Texas Tech,2017-2018,21.788637486722024
2696,Nourse Fox,Navy,2017-2018,4.540226127072192
2697,Novak Topalovic,Idaho State,2017-2018,15.347346044029205
2698,Nuni Omot,Baylor,2017-2018,16.947269746900915
2699,Nura Zanna,Houston,2017-2018,7.349386542201962
2700,Nyaires Redding,Wyoming,2017-2018,17.767230596137626
2701,Nysier Brooks,Cincinnati,2017-2018,16.566466683109518
2702,O'Showen Williams,Appalachian St.,2017-2018,19.32419665765868
2703,Obadiah Noel,Massachusetts Lowell,2017-2018,22.54877915980833
2704,Obediah Church,Missouri St.,2017-2018,12.664219012625972
2705,Obi Enechionyia,Temple,2017-2018,22.039720283107304
2706,Obi Okolie,Brown,2017-2018,22.716566114258264
2707,Olin Carter III,San Diego,2017-2018,10.127342420794546
2708,Oliver Black,Little Rock,2017-2018,15.59274582618219
2709,Oliver Lynch-Daniels,Houston Baptist,2017-2018,16.870193987798263
2710,Oliver Powell,Louisiana Tech,2017-2018,20.43698192565685
2711,Oliver Tot,William & Mary,2017-2018,16.456020691193544
2712,Olivier Sarr,Wake Forest,2017-2018,13.201025168004172
2713,Omar El-Sheikh,Fairfield,2017-2018,12.284919538748213
2714,Omar Habwe,Mount St. Mary's,2017-2018,20.60926758439287
2715,Omari Spellman,Villanova,2017-2018,32.75464456537207
2716,Omega Harris,Texas-El Paso,2017-2018,17.612078875213996
2717,Omer Yurtseven,NC State,2017-2018,31.380873724805912
2718,Onno Steger,Western Carolina,2017-2018,15.801027027032292
2719,Ore Arogundade,Drake,2017-2018,18.441846420530453
2720,Osasumwen Osaghae,Florida International,2017-2018,24.457133228978655
2721,Osborn Blount,North Florida,2017-2018,17.118549589719883
2722,Oscar Da Silva,Stanford,2017-2018,17.0564831078506
2723,Oscar Frayer,Grand Canyon,2017-2018,23.823256736129018
2724,Oshae Brissett,Syracuse,2017-2018,21.854130104702463
2725,Osinachi Smart,Charleston,2017-2018,7.3631174091584
2726,Oskar Michelsen,Davidson,2017-2018,22.5338169955329
2727,Otas Iyekekpolor,Central Arkansas,2017-2018,14.6506806004474
2728,Otis Livingston II,George Mason,2017-2018,22.14214244512371
2729,Oumar Barry,San Jose St.,2017-2018,13.976512506128516
2730,Owen Hamilton,Northern Illinois,2017-2018,11.954986132325502
2731,Ozante Fields,South Carolina State,2017-2018,12.278372112250791
2732,P.J. Hardy,UL Lafayette,2017-2018,9.860194215168676
2733,P.J. Horne,Virginia Tech,2017-2018,21.199282986689667
2734,P.J. Thompson,Purdue,2017-2018,12.048408879039366
2735,PJ Pipes,Green Bay,2017-2018,13.582011339714692
2736,PJ Savoy,Florida State,2017-2018,14.094908808976355
2737,PJ Washington,Kentucky,2017-2018,6.238252923347356
2738,Pablo Rivas,North Carolina Central,2017-2018,29.418201463756482
2739,Paris Collins,Jackson State,2017-2018,27.922074629841948
2740,Parker Ernsthausen,Wright St.,2017-2018,18.146516374190362
2741,Parker Hazen,Valparaiso,2017-2018,2.483846600984247
2742,Parker Jackson-Cartwright,Arizona,2017-2018,8.583142932826732
2743,Parker Stewart,Pittsburgh,2017-2018,15.462939451763217
2744,Parker Van Dyke,Utah,2017-2018,3.2267485402484137
2745,Parrish Hewitt,Tenn-Martin,2017-2018,14.962782971351539
2746,Paschal Chukwu,Syracuse,2017-2018,26.224602683826383
2747,Pat Andree,Lehigh,2017-2018,18.80978509108447
2748,Pat McNamara,Fairleigh Dickinson,2017-2018,19.267828280276095
2749,Pat Welch,South Carolina Upstate,2017-2018,17.228025168511024
2750,Patrell Rogers,South Carolina State,2017-2018,14.529020010909726
2751,Patrick Benzan,Holy Cross,2017-2018,24.04747343874794
2752,Patrick Steeves,George Washington,2017-2018,25.481579243273288
2753,Patrick Strzala,Manhattan,2017-2018,9.493746413443466
2754,Patrick Szpir,Chicago St.,2017-2018,3.448723491941033
2755,Patrick Tape,Columbia,2017-2018,25.24420418728498
2756,Patrick Zeck,Gardner-Webb,2017-2018,17.448751741224466
2757,Paul Atkinson,Yale,2017-2018,21.191321925377874
2758,Paul Friendshuh,Richmond,2017-2018,10.125247653625173
2759,Paul Jackson,Eastern Michigan,2017-2018,21.318706783206135
2760,Paul Jorgensen,Butler,2017-2018,26.85590761222265
2761,Paul Miller,North Dakota State,2017-2018,25.331730499969716
2762,Paul Reed,DePaul,2017-2018,19.110670346810572
2763,Paul Rowley,William & Mary,2017-2018,9.718710494027311
2764,Paul Scruggs,Xavier,2017-2018,18.160658763690538
2765,Paul Thomas,Texas-El Paso,2017-2018,14.746957672075121
2766,Paul White,Oregon,2017-2018,12.39759248876566
2767,Paulius Zalys,Lafayette,2017-2018,8.282095850530098
2768,Pauly Paulicap,Manhattan,2017-2018,28.574823711387957
2769,Paxton Wilson,Rider,2017-2018,15.520925744932992
2770,Payten Ricks,Abilene Christian,2017-2018,14.09064436721203
2771,Payton Banks,South Florida,2017-2018,14.510677447670854
2772,Payton Dastrup,Brigham Young,2017-2018,22.60601586447736
2773,Payton Henson,Vermont,2017-2018,27.04916502612989
2774,Payton Hulsey,Florida Atlantic,2017-2018,19.376091374669446
2775,Payton Pritchard,Oregon,2017-2018,13.836725432807944
2776,Payton Willis,Vanderbilt,2017-2018,13.935272920418752
2777,Peace Ilegomah,Pittsburgh,2017-2018,10.196861299271724
2778,Perrion Callandret,Idaho,2017-2018,9.346536780423406
2779,Perris Hicks,Fordham,2017-2018,14.843282971464733
2780,Perry Francois,Texas A&M CC,2017-2018,11.228181456020062
2781,Peter Jurkin,East Tennessee St.,2017-2018,23.124430948988365
2782,Peter Ryckbosch,DePaul,2017-2018,25.447309879811165
2783,Peyton Aldridge,Davidson,2017-2018,27.626384642360343
2784,Peyton Broughton,Eastern Kentucky,2017-2018,9.068629661087348
2785,Phil Bledsoe,Marshall,2017-2018,4.8818262495540345
2786,Phil Booth,Villanova,2017-2018,30.222417269355706
2787,Phil Cofer,Florida State,2017-2018,24.788987535300823
2788,Phil Fayne,Illinois St.,2017-2018,27.39201699251105
2789,Philip Flory,Seton Hall,2017-2018,20.379539939486357
2790,Philip McKenzie,Houston Baptist,2017-2018,15.162381015554553
2791,Philipp Hartwich,Portland,2017-2018,9.424627808102475
2792,Phillip Carr,Morgan St.,2017-2018,22.504666830391432
2793,Phlandrous Fleming Jr.,Charleston Southern,2017-2018,28.26176433139542
2794,Pierfrancesco Oliva,St. Joseph's,2017-2018,18.181626420993737
2795,Pierre Sarr,Monmouth-NJ,2017-2018,21.812999810042992
2796,Pookie Powell,La Salle,2017-2018,24.047732594028336
2797,Prentiss Nixon,Colorado St.,2017-2018,22.585535745767377
2798,Preston Bungei,Norfolk State,2017-2018,19.130835820788352
2799,Prince Ali,UCLA,2017-2018,22.0015893433584
2800,Prince Oduro,Siena,2017-2018,12.289776054393629
2801,Prokop Slanina,Fordham,2017-2018,21.343876600462004
2802,Qiydar Davis,Indiana St.,2017-2018,26.87664759046042
2803,Quade Green,Kentucky,2017-2018,5.7476041568864344
2804,Quamauri Hardy,Arkansas-Pine Bluff,2017-2018,9.057687192992674
2805,Quan Jackson,Georgia Southern,2017-2018,21.606536639905336
2806,Quatarrius Wilson,McNeese St.,2017-2018,21.577874536560465
2807,Quayson Williams,The Citadel,2017-2018,17.46458314843297
2808,Quentin Goodin,Xavier,2017-2018,22.68133147062346
2809,Quentin Shropshire,Long Beach St.,2017-2018,12.401927547052464
2810,Quentin Snider,Louisville,2017-2018,23.899547986081977
2811,Quinn Taylor,St. Peter's,2017-2018,21.52574225067064
2812,Quinn Taylor,Utah St.,2017-2018,20.285611588532802
2813,Quinndary Weatherspoon,Mississippi State,2017-2018,27.018676717097435
2814,Quinton Adlesh,Columbia,2017-2018,21.426921914453118
2815,Quinton Rose,Temple,2017-2018,21.353344244610508
2816,Quinton Thomas,Southeastern Louisiana,2017-2018,13.389340952939804
2817,R.J. Fuqua,Oral Roberts,2017-2018,16.58334076856892
2818,RJ Cole,Howard,2017-2018,25.828884496565745
2819,Raasean Davis,North Carolina Central,2017-2018,25.8142127923701
2820,Radwan Bakkali,Jacksonville,2017-2018,5.610873000326126
2821,Raekwon Harney,North Carolina Central,2017-2018,17.82952479976305
2822,Raekwon Miller,N.C. Asheville,2017-2018,19.762645564442302
2823,Raiquan Clark,LIU Brooklyn,2017-2018,23.3661888898201
2824,Ralueke Orizu,Savannah State,2017-2018,14.666273741870986
2825,Ramel Thompkins,South Carolina Upstate,2017-2018,19.846829773234916
2826,Ramone Snowden,James Madison,2017-2018,22.012765133192534
2827,Randall Gaskins Jr.,St. Francis (PA),2017-2018,31.679129294020854
2828,Randy Haynes,Old Dominion,2017-2018,22.13294583205073
2829,Randy Onwuasor,Louisiana State,2017-2018,16.51916744976602
2830,Randy Phillips,Radford,2017-2018,18.562609211598087
2831,Raquan Mitchell,Colorado St.,2017-2018,19.597619953197864
2832,Rashad Lindsey,Arkansas St.,2017-2018,14.665212635321382
2833,Rashard Kelly,Wichita St.,2017-2018,28.977438815642852
2834,Rashard Odomes,Oklahoma,2017-2018,8.567983497816702
2835,Rashed Anthony,Saint Louis,2017-2018,8.782941460319261
2836,Rasheem Dunn,St. Francis (NY),2017-2018,52.603982270440035
2837,Raul Frias,LIU Brooklyn,2017-2018,13.27493749537356
2838,Rauno Nurger,Wichita St.,2017-2018,24.684750838209332
2839,Rawle Alkins,Arizona,2017-2018,10.707417352805493
2840,Ray Bowles Jr.,Fresno St.,2017-2018,19.35865628978806
2841,Ray Crossland,Eastern Illinois,2017-2018,20.738044161613438
2842,Ray Kowalski,SE Missouri St.,2017-2018,14.259541172424235
2843,Ray Ona Embo,Tulane,2017-2018,20.008429436249518
2844,Ray Salnave,Monmouth-NJ,2017-2018,19.76558086792828
2845,RaySean Scott Jr.,Florida Gulf Coast,2017-2018,29.747491744470285
2846,Raymon Pratt,No.Carolina A&T,2017-2018,11.556238571121302
2847,Raymond Spalding,Louisville,2017-2018,34.962397346677946
2848,Raynere Thornton,Memphis,2017-2018,18.717476183819137
2849,Rayshaun Hammonds,Georgia,2017-2018,4.550014635078318
2850,Rayshawn Miller,Massachusetts,2017-2018,8.84579032151978
2851,Rayshawn Neal,South Carolina State,2017-2018,13.757585329022115
2852,Reed Nikko,Missouri,2017-2018,5.430126380550128
2853,Reed Tellinghuisen,South Dakota State,2017-2018,23.396138890477545
2854,Reed Timmer,Drake,2017-2018,28.646649562684463
2855,Reggie Dillard,Presbyterian,2017-2018,15.744053695400204
2856,Reggie Jones,Western Michigan,2017-2018,23.32418164660312
2857,Reggie Lynch,Minnesota,2017-2018,37.346169034864246
2858,Reggie Scurry,Missouri St.,2017-2018,13.908679061661665
2859,Reggie Theus Jr.,CSU Northridge,2017-2018,17.29241149601056
2860,Reginald Gardner,North Carolina Central,2017-2018,18.326222508405085
2861,Reginald Gee,Alabama St.,2017-2018,19.96569946993523
2862,Reid Travis,Stanford,2017-2018,28.18077562702645
2863,Reilly Walsh,New Jersey Tech,2017-2018,17.040020539294304
2864,Remu Raitanen,San Francisco,2017-2018,15.851896895505233
2865,Remy Martin,Arizona State,2017-2018,25.954382250802364
2866,Renard Suggs,Nebraska Omaha,2017-2018,9.340471453115521
2867,Rene Castro,Duquesne,2017-2018,25.15925356054083
2868,Rex Pflueger,Notre Dame,2017-2018,25.00935661638055
2869,Ria'n Holland,Mercer,2017-2018,37.234179908713074
2870,Rich Kelly,Quinnipiac,2017-2018,15.336578674684848
2871,Rich Williams,Manhattan,2017-2018,17.351674553814302
2872,Richard Feagin,Morehead St.,2017-2018,14.228469544139399
2873,Richard Henderson,Austin Peay,2017-2018,20.754114373107804
2874,Richard Laku,McNeese St.,2017-2018,16.109813421474072
2875,Richard Lee,Southern,2017-2018,1.5377403856721041
2876,Richard Polanco,Eastern Washington,2017-2018,19.881307438240352
2877,Richaud Gittens,Seattle,2017-2018,17.9299531611036
2878,Richmond Aririguzoh,Princeton,2017-2018,14.995251526263091
2879,Rickey Holden,Cal. State - Bakersfield,2017-2018,14.44714883274222
2880,Rickey McGill,Iona,2017-2018,29.614182359811167
2881,Ricky Doyle,Florida Gulf Coast,2017-2018,20.055688005402114
2882,Ricky Madison,High Point,2017-2018,17.304927557330355
2883,Ricky Nelson,Weber St.,2017-2018,18.531854746665395
2884,Riley LaChance,Vanderbilt,2017-2018,20.991972064834844
2885,Riley Welch,UC Irvine,2017-2018,16.3187897174601
2886,Rinardo Perry,Massachusetts Lowell,2017-2018,20.55929123251698
2887,Rio Haskett,Harvard,2017-2018,16.520308743251395
2888,River Reed,Loyola-Maryland,2017-2018,15.39128523255608
2889,Rob Gray Jr.,Houston,2017-2018,11.473769771504672
2890,Rob Johnson,The Citadel,2017-2018,16.00528095608666
2891,Rob Marberry,Lipscomb,2017-2018,27.5255048024359
2892,Rob Shaw,Chicago St.,2017-2018,19.143518121570498
2893,Robbie Berwick,Colorado St.,2017-2018,16.36797937188618
2894,Robert Baker,Harvard,2017-2018,18.995253186705316
2895,Robert Cartwright,Stanford,2017-2018,17.242700712229883
2896,Robert Franks,Washington St.,2017-2018,24.77614312180291
2897,Robert Johnson,Indiana,2017-2018,6.319722872244591
2898,Robert Knar,UMKC,2017-2018,18.59735604310951
2899,Robert Martin,Rice,2017-2018,18.178532672524682
2900,Robert Williams,Texas A&M,2017-2018,17.760464682658252
2901,Roberto Gallinat,Pacific,2017-2018,18.41036798194067
2902,Roberto Vercellino,Northern Colorado,2017-2018,20.903297683840144
2903,Roberts Blumbergs,Grand Canyon,2017-2018,12.97071241667415
2904,Robin Jorch,Boise St.,2017-2018,12.553699695592528
2905,Rocky Kreuser,North Dakota State,2017-2018,17.14312388819327
2906,Rod Henry-Hayes,Northern Illinois,2017-2018,28.710045180865073
2907,Rod Mills Jr.,Miami (OH),2017-2018,35.59459275701126
2908,Roddy Peters,Nicholls State,2017-2018,27.789591675407745
2909,Roderick Taylor,Louisiana Monroe,2017-2018,9.341928843362586
2910,Rodney Bullock,Providence,2017-2018,25.41354300350752
2911,Rodney Chatman,Chattanooga,2017-2018,19.722866904442142
2912,Rodney Hunter,Columbia,2017-2018,16.836208374021183
2913,Rodney Simeon,Alabama St.,2017-2018,13.453804789863357
2914,Rodrick Caldwell,Bowling Green,2017-2018,15.832026960647811
2915,Rodrick Sikes,South Alabama,2017-2018,21.90178641509969
2916,Rogers Printup,UC Davis,2017-2018,11.300952884886678
2917,Rokas Gustys,Hofstra,2017-2018,30.593518399295796
2918,Rokas Ulvydas,Central Florida,2017-2018,16.437191348677036
2919,Roland Griffin,Iona,2017-2018,23.39979140403904
2920,Roman Davis,California,2017-2018,6.7824877741396925
2921,Roman Penn,Siena,2017-2018,23.346818371089068
2922,Roman Sorkin,Oregon,2017-2018,9.755295945853758
2923,Romello White,Arizona State,2017-2018,27.785908062064728
2924,Romeo Crouch,Presbyterian,2017-2018,18.16355467331331
2925,Romone Saunders,Wagner,2017-2018,22.237434120712333
2926,Ron Patterson,Indiana - Purdue,2017-2018,17.64081831618466
2927,Ronald Delph,Florida Atlantic,2017-2018,23.6703255528565
2928,Rondale Watson,Marshall,2017-2018,24.160585738426974
2929,Ronnie Gombe,Robert Morris,2017-2018,18.750528472250377
2930,Ronnie Harrell Jr.,Creighton,2017-2018,24.883402824993063
2931,Ronnie Rousseau III,Missouri St.,2017-2018,4.802753885061858
2932,Ronnie Stacy,Oregon St.,2017-2018,9.68674293011061
2933,Ronshad Shabazz,Appalachian St.,2017-2018,22.829563221292265
2934,Roosevelt Smart,North Texas,2017-2018,17.299390648731247
2935,Roschon Prince,Detroit Mercy,2017-2018,22.560991836708574
2936,Royce Hamm Jr.,Texas,2017-2018,1.2681958306176344
2937,Ruben Arroyo,Presbyterian,2017-2018,17.82188572748206
2938,Ruben Fuamba,Northern Arizona,2017-2018,17.202235203726765
2939,Rudy Stradnieks,Southern Illinois,2017-2018,15.62724649030004
2940,Rui Hachimura,Gonzaga,2017-2018,28.664418635302283
2941,Rusty Reigel,Davidson,2017-2018,17.029659054647603
2942,Ryan Allen,Delaware,2017-2018,8.270818993948078
2943,Ryan Betley,Pennsylvania,2017-2018,23.05555206890914
2944,Ryan Burkhardt,North Florida,2017-2018,8.042148381018707
2945,Ryan Cline,Purdue,2017-2018,10.644461072703043
2946,Ryan Daly,Delaware,2017-2018,11.207965644086888
2947,Ryan Edwards,Portland St.,2017-2018,20.089103741386708
2948,Ryan Funk,Marist,2017-2018,16.30521805517303
2949,Ryan Gomes,Mount St. Mary's,2017-2018,20.99873994911459
2950,Ryan Johnson,Mercer,2017-2018,18.679415062803454
2951,Ryan Jones,Massachusetts Lowell,2017-2018,19.551721624211478
2952,Ryan Kemrite,Liberty,2017-2018,14.080147201042609
2953,Ryan Kreklow,Missouri St.,2017-2018,9.66441315033836
2954,Ryan Kriener,Iowa,2017-2018,6.087544362487125
2955,Ryan Layman,Bryant,2017-2018,11.535910790646257
2956,Ryan Manning,Air Force,2017-2018,20.29258738344238
2957,Ryan McMahon,Louisville,2017-2018,19.247970458969377
2958,Ryan Murphy,Charlotte,2017-2018,12.113547424076392
2959,Ryan Pearson,Navy,2017-2018,11.0893171614566
2960,Ryan Pippins,Little Rock,2017-2018,15.952355376989766
2961,Ryan Richardson,Weber St.,2017-2018,25.220709904531944
2962,Ryan Schwieger,Princeton,2017-2018,16.60635995899313
2963,Ryan Stipanovich,Bradley,2017-2018,19.182932603581996
2964,Ryan Swan,Air Force,2017-2018,19.9115640614587
2965,Ryan Taylor,Evansville,2017-2018,22.5117927593972
2966,Ryan Welage,San Jose St.,2017-2018,21.97090579366421
2967,Ryan Woolridge,North Texas,2017-2018,19.44131887757533
2968,Ryghe Lyons,Nicholls State,2017-2018,16.12224011316411
2969,Rylan Bergersen,Brigham Young,2017-2018,15.118875077352236
2970,Sa'eed Nelson,American U.,2017-2018,19.95271634774493
2971,Sabastian Townes,Bryant,2017-2018,24.06881779096805
2972,Saben Lee,Vanderbilt,2017-2018,23.905378292878574
2973,Sacar Anim,Marquette,2017-2018,19.650478501784285
2974,Sacha Killeya-Jones,Kentucky,2017-2018,4.947324489730153
2975,Sagaba Konate,West Virginia,2017-2018,33.61479651776407
2976,Saleik Edwards,Delaware State,2017-2018,11.394713096246335
2977,Salif Boudie,Arkansas St.,2017-2018,19.42819371503879
2978,Sam Alabakis,Louisiana Monroe,2017-2018,12.7474080858178
2979,Sam Bittner,Fresno St.,2017-2018,20.961170200005483
2980,Sam Burmeister,Incarnate Word,2017-2018,11.597219557354517
2981,Sam Dowd,Idaho State,2017-2018,9.113994842967445
2982,Sam Hauser,Marquette,2017-2018,32.241330732080016
2983,Sam Hunt,NC State,2017-2018,17.796109140727076
2984,Sam Ibiezugbe,Monmouth-NJ,2017-2018,21.091145677659853
2985,Sam Iorio,American U.,2017-2018,22.47696917844242
2986,Sam Jones,Pennsylvania,2017-2018,21.220685738982407
2987,Sam Kearns,Oral Roberts,2017-2018,15.42352842698435
2988,Sam Logwood,New Mexico,2017-2018,15.175997577075316
2989,Sam McDaniel,Louisiana Monroe,2017-2018,26.178519689725615
2990,Sam Merrill,Utah St.,2017-2018,23.680805249570362
2991,Sam Neumann,Montana St.,2017-2018,14.522266839615174
2992,Sam Norton,Loyola-Maryland,2017-2018,17.519823997848675
2993,Sam Timmins,Washington,2017-2018,5.201429660473971
2994,Sam Waardenburg,Miami-Florida,2017-2018,26.500572487108148
2995,Samajae Haynes-Jones,Wichita St.,2017-2018,19.061102406314077
2996,Samba Ndiaye,Charleston,2017-2018,4.037059822267022
2997,Samir Sehic,Tulane,2017-2018,30.511824431204364
2998,Sammy Friday,Siena,2017-2018,15.830365249363147
2999,Sammy Mojica,Drexel,2017-2018,17.77326596225728
3000,Samson Oyediran,Tennessee St.,2017-2018,3.5245539850664067
3001,Samuel Idowu,St. Peter's,2017-2018,19.850530587090415
3002,Samuli Nieminen,Stephen F. Austin,2017-2018,5.538819689539445
3003,Samuta Avea,Hawaii,2017-2018,19.94586895294317
3004,San Antonio Brinson,New Jersey Tech,2017-2018,19.87482903880537
3005,Sandro Mamukelashvili,Seton Hall,2017-2018,16.258371116587384
3006,Sandy Cohen III,Green Bay,2017-2018,19.871176250246556
3007,Sarju Patel,VMI,2017-2018,19.416063004151813
3008,Satchel Pierce,Penn St.,2017-2018,16.569721614608206
3009,Saul Phiri,La Salle,2017-2018,18.952507486324365
3010,Savion Flagg,Texas A&M,2017-2018,9.723803644021219
3011,Sayeed Pridgett,Montana,2017-2018,7.95211048421379
3012,Schadrac Casimir,Iona,2017-2018,21.55741394300453
3013,Scott Hitchon,Canisius,2017-2018,14.442440648949367
3014,Scott Meredith,St. Francis (PA),2017-2018,27.318487592548205
3015,Scott Muirhead,Texas-Arlington,2017-2018,15.682030216110215
3016,Scott Plaisance,New Orleans,2017-2018,16.136278237423323
3017,Scott Spencer,Clemson,2017-2018,14.251799305500413
3018,Scott Ulaneo,Seattle,2017-2018,9.394706002167846
3019,Scottie James,Liberty,2017-2018,30.234740065854425
3020,Scottie Lindsey,Northwestern,2017-2018,9.611778693397994
3021,Sean Hoehn,Sacred Heart,2017-2018,15.009831934407341
3022,Sean Hoggs,Maryland - E. Shore,2017-2018,0.924133680018929
3023,"Sean Lloyd, Jr.",Southern Illinois,2017-2018,24.70579815189772
3024,Sean McDermott,Butler,2017-2018,18.374265039634004
3025,Sean Mobley,VCU,2017-2018,17.32074245538527
3026,Sean O'Brien,Colgate,2017-2018,27.501658061571206
3027,Sean O'Mara,Xavier,2017-2018,31.834712800479657
3028,Sean Obi,Maryland,2017-2018,5.588374150670837
3029,Sean Price,Charleston Southern,2017-2018,20.444984181646507
3030,Sean Rhea,Texas A&M CC,2017-2018,16.940452537021244
3031,Sean Sellers,Ball St.,2017-2018,19.10880280045693
3032,Sebastian Much,Princeton,2017-2018,18.910451505839195
3033,Sedrick Barefield,Utah,2017-2018,4.049928318198876
3034,Selvedin Planincic,Canisius,2017-2018,18.716064643785284
3035,Seth Adelsperger,Belmont,2017-2018,14.946453429694714
3036,Seth Berger,Oregon St.,2017-2018,15.84190687691299
3037,Seth Dugan,Western Michigan,2017-2018,24.407998534564392
3038,Seth Fuller,Elon University,2017-2018,18.813854640253624
3039,Seth Towns,Harvard,2017-2018,19.909786907089064
3040,Shack Scott,Wagner,2017-2018,17.01436807091751
3041,Shai Gilgeous-Alexander,Kentucky,2017-2018,7.087937071039993
3042,Shakaris Laney,Central Conn. St.,2017-2018,12.973214529145244
3043,Shake Milton,Southern Methodist,2017-2018,29.240974287401
3044,Shakur Juiston,UNLV,2017-2018,28.40785856578739
